gene_ID,Log2FC,padj
MRC1,1.472649822,0.000994393
GREM1,1.472400544,0.044003359
SLCO4C1,1.470819289,0.001030253
TMC3,1.47078213,0.029727496
EEPD1,1.470415153,3.54E-06
NOX1,1.469204474,0.017090238
SFRP4,1.46718712,0.000554075
GRIP2,1.466034308,0.022103039
PATL2,1.465546158,6.55E-05
SCARNA15,1.464134307,0.030827637
TES,1.46151474,0.000147924
DRD3,1.461411809,0.015126024
NLRP1L,1.459314108,3.08E-09
DGKK,1.459023946,0.009425656
FAM234A,1.455656223,5.69E-10
RNF149,1.45520469,5.28E-25
DNAJC5,1.454133091,0.000857365
TBX21,1.450903439,0.005305868
SGO1,1.450751952,4.18E-05
KIF24,1.450618955,0.001165275
CD7,1.450343702,6.21E-06
MGLL,1.450238741,0.010815535
CDK1,1.449930059,8.69E-07
PPEF2,1.449119829,0.010415241
BID,1.448977418,1.57E-09
CD247,1.448963451,0.000111922
PROM1,1.448906642,0.002890259
GNG2,1.447348872,2.10E-08
PDE1B,1.445801567,0.025280751
CENPE,1.444700267,1.85E-09
ERMN,1.444373581,0.007177257
SOX8,1.444282463,0.012276657
LOC107053375,1.442230445,0.000677864
LOC112531168,1.440805627,0.042456529
ARHGAP36,1.440536273,0.008167565
C4,1.439090592,0.000294342
COLEC12,1.438556264,5.66E-06
EBF1,1.437825297,0.000801779
PLXND1,1.437583726,0.004708983
SPATA17,1.436372717,0.010939259
CD200,1.435911846,0.001416541
RGS19,1.435053925,2.01E-07
MX1,1.43254668,0.005952187
ABCB11,1.432129672,2.52E-05
ADAMTS7,1.431844771,0.000194071
UBASH3A,1.430163097,0.006559803
LOC112532559,1.429120284,0.000334611
BCO1,1.428183579,0.000805552
FAM110A,1.42620477,5.73E-06
LIPE,1.423818982,0.002913297
LOC107052028,1.422092559,0.020143668
SLCO3A1,1.419572594,2.70E-06
LOC112531105,1.417831248,0.042293805
HIST1H46L2,1.417062953,0.049179786
HISTH1,1.415995,0.000578852
GVINP1,1.414814856,0.020179829
GMPR,1.41480557,0.001632908
ASTN2,1.41449903,0.01399576
DEPDC1B,1.413606638,3.53E-06
SYT12,1.412857949,0.016427652
RPIA,1.412202825,1.60E-06
GPR132,1.411566873,0.001209051
LOC107054036,1.410201595,0.004784501
KPNA2,1.409243314,2.19E-12
LOC107051772,1.408224194,5.58E-07
SLC25A4,1.405967893,0.003858954
DYX1C1,1.405383478,0.000261592
LMO2,1.404870503,3.41E-05
ARID3A,1.404735707,4.12E-06
FLVCR2,1.403879734,0.000112649
ATP6V1B2,1.402924468,2.34E-37
H1F0,1.401665732,0.009247954
IL2RA,1.401549858,0.03321854
SLC4A2,1.401497076,2.14E-15
LOC425462,1.400997344,0.003215274
GPR17,1.400839568,0.03499077
PDXK,1.399503332,2.61E-08
CLCN7,1.399162695,2.51E-13
PLCB2,1.397893312,0.00489892
FAM46C,1.396775934,0.026422736
SPINT1,1.396042949,3.63E-10
TPX2,1.393741721,2.50E-09
GP1BA,1.392028932,0.026394536
HSP90AB1,1.390284644,2.09E-05
MAML3,1.390168292,3.35E-12
CDCA2,1.386363486,4.75E-07
CPT1A,1.385071121,3.79E-05
LOC112532764,1.385011757,0.000370601
DOCK8,1.384873237,2.62E-05
TSPAN7,1.38229939,0.002104494
DLGAP5,1.380502323,7.47E-07
LOC107053008,1.38011272,0.04366273
CHMP4C,1.378361354,0.00031529
PSAT1,1.378182668,0.006583964
TUSC5,1.377701543,0.015748972
XPR1,1.377456571,9.63E-24
KIAA1107,1.377217167,0.009631549
FADS6,1.376960247,0.024544884
SMAP2,1.376653342,8.45E-08
GPRC5C,1.37630858,0.003965226
ROR2,1.376296211,0.001249381
NCAPG,1.374372989,4.88E-07
NDUFS7,1.374284513,1.40E-09
GCNT7,1.373659328,0.000162942
SLC5A3,1.371597652,6.22E-07
GRAMD1B,1.370789015,5.04E-06
DFNB59,1.370421548,0.006131691
LOC107055042,1.369359533,0.032009162
REEP6,1.369172025,0.025066066
ATP6V1A,1.367910985,1.64E-20
SALL1,1.36719517,0.004385132
KIF4A,1.364526971,5.75E-09
LOC107053268,1.363247669,0.015614126
CYFIP2,1.363131148,2.97E-08
AGPAT1,1.362584816,0.044286491
DGUOK,1.360394098,1.32E-11
LOC112531854,1.358630696,0.027718443
DHX58,1.357939221,0.000159361
CR1L,1.356331602,3.33E-12
TLL1,1.355324864,0.000690139
ABCD2,1.354809188,9.30E-07
TMTC2,1.352235378,0.003714664
PTK2B,1.351848078,5.94E-06
SLCO4A1,1.351561383,0.002610817
CCNB3,1.351201099,4.25E-06
ETNPPL,1.349133141,0.000133207
LOC107051634,1.349091363,5.34E-05
LTA4H,1.348826331,5.31E-11
CCNA2,1.347788296,4.61E-07
UHRF1,1.347782195,5.07E-09
KCNN1,1.346666773,0.002456796
IL7R,1.346310579,0.028319586
SFXN5,1.345542883,7.14E-05
TIAM1,1.345243461,2.13E-05
PRMT8,1.344250722,0.000419313
CBL,1.344059071,4.76E-07
PRDM1,1.343684554,0.005572156
KCNQ1,1.342269745,0.022549459
CCNE2,1.342065893,0.001342337
PLCL2,1.341242144,6.55E-05
PARK2,1.338583616,0.023927066
LOC425795,1.338108593,2.94E-09
LCT,1.336727867,0.00610252
ACSS3,1.336225882,2.33E-05
TNFRSF25,1.336012651,0.000351918
NEK2,1.33528044,0.000170021
FAM83D,1.334528862,3.14E-07
LOC107053945,1.333629665,0.006400243
GALNT14,1.333471333,0.02366184
PRTG,1.332673926,3.76E-05
GRAMD1C,1.330448917,1.38E-07
LOC101749540,1.330102687,0.003087893
CYP21A1,1.329794712,0.000565033
GSTA2,1.329521307,1.49E-11
PCDH19,1.32808156,0.003978311
MSLN,1.327939333,0.002024073
STAMBPL1,1.326071317,0.000611194
RAD51,1.325869131,5.21E-05
NT5DC1,1.324754139,4.38E-08
TRPC7,1.324615891,0.00038002
TOP2A,1.321881535,3.02E-10
CD86,1.320600793,0.026569397
ADAM10,1.320002079,8.45E-07
LOC101750502,1.319482387,0.002361908
FANCC,1.319402257,5.48E-07
SYNGR3,1.318857059,7.34E-07
HMGB2,1.318695552,2.12E-09
TMEM140,1.317663611,3.35E-07
COL4A5,1.3176359,0.000359407
TMEM86A,1.315681556,8.71E-06
PRKCD,1.314815183,1.39E-05
PRCP,1.31268243,5.14E-08
PTH1R,1.311852628,0.009700732
ALDH1A3,1.310704294,0.022063855
CCDC69,1.309550959,0.000148204
NT5M,1.309226781,3.00E-10
RSPO3,1.309019746,8.74E-05
SATB1,1.308189404,0.000142859
WDFY4,1.307832583,0.000956866
TRHDE,1.307239637,0.018821228
APOD,1.305933826,0.008463204
TLR5,1.303293136,7.17E-05
CYP2D6,1.30279375,0.002345244
PTPRJ,1.301327542,0.001258472
GTF2IRD1,1.301292444,5.76E-06
CLCN1,1.299995883,0.001259884
LOC769044,1.299754252,0.013185742
PLBD1,1.299566956,3.02E-05
CPLX1,1.299361127,0.045754573
PTGS1,1.298107866,0.000662598
LOC107054199,1.296814891,0.023257415
ID2,1.295943304,4.02E-05
T,1.295613363,0.01427875
LOC101749758,1.294344197,0.013821888
ANO9,1.292344657,0.022849827
BRCA1,1.290962648,3.05E-07
GATA2,1.29058958,3.99E-05
E2F8,1.289880904,4.64E-05
AKAP6,1.288576464,0.000120392
HJURP,1.288247721,7.21E-06
TMEM215,1.287050409,0.018539767
L3MBTL4,1.285770367,7.33E-06
LOC107053852,1.285398368,0.030217481
LFNG,1.283257327,4.02E-06
SUV39H1_1,1.2828843,7.95E-07
VASH1,1.282790548,0.001594185
MIS12,1.280887392,0.004357946
UTS2R,1.280748288,0.015976002
PIK3R1,1.280306009,5.01E-05
TUBA3E,1.278520306,1.97E-09
RANBP17,1.277303537,0.047466171
CRLF3,1.275257969,1.37E-18
LOC107051751,1.272147818,0.008917644
RIMS2,1.271849313,0.008643799
LOC107053787,1.271526136,0.025890994
SPC24,1.270350606,3.58E-05
EPHA5,1.270304495,0.002259327
LOC112532875,1.268497167,0.004326979
DYRK3,1.267421717,5.00E-12
AvBD3,1.266844024,0.03403892
TRIM54,1.266311753,0.000544274
LOC112532921,1.26483827,0.014675882
GJB1,1.264797247,0.007631277
ANO6,1.26363948,0.000361653
HPDL,1.260466221,0.004108247
PALM,1.259448822,0.003829052
P4HA3,1.258898584,0.012305024
MAK,1.256259349,0.016186847
TIFA,1.255674771,0.016398346
SLC20A2,1.255509614,3.60E-07
LOC420294,1.255185401,7.69E-13
HMGCLL1,1.255068193,0.043244934
PCDH1,1.254774906,0.006674205
SWAP70,1.253496007,9.98E-06
ACO2,1.253476795,1.20E-17
TRBV19,1.253178215,0.045510321
C4H4orf54,1.252582389,0.027237033
CITED4,1.252513425,0.000381835
SLC4A10,1.251246569,0.007099989
SPC25,1.250478839,5.91E-09
LOC101750765,1.250365186,0.013248034
DNA2,1.250258009,3.24E-06
NXNL1,1.248071374,0.043557535
RHBG,1.24617665,0.000721768
ARHGEF37,1.243807236,0.014898369
LOC107055146,1.243744364,0.002850205
TP53I3,1.242598223,0.006552651
LITAF,1.241144158,0.00223999
LOC421506,1.240941271,0.004610242
FIGNL1,1.240370848,2.99E-05
SCUBE2,1.239556416,0.000282215
LOC420368,1.23920879,0.001898732
HELLS,1.238961629,2.02E-10
MYO10L,1.238642214,0.002889669
PLAC9,1.238311501,0.003452883
HBM,1.238154393,0.019020631
CIT,1.238133706,1.50E-06
AKNA,1.237846152,2.08E-07
ABCB1,1.236184676,0.013626992
KIF2C,1.234868468,4.71E-08
LOC107053519,1.233959657,2.61E-05
MAP3K5,1.232628236,1.25E-06
SLC40A1,1.232288846,0.000324769
MTFR2,1.230881454,9.06E-06
RGS1,1.230809501,0.015748972
PPDPF,1.230238591,0.005174015
MOV10,1.229049764,0.000356686
PRDM16,1.228995967,0.001702862
PRLR,1.227319095,0.013448827
KIF26B,1.22661563,0.025052338
NCAPD3,1.225591864,1.88E-06
LOC107052840,1.224112615,0.04672216
CTGFL,1.223927936,0.017020233
ANKRD31,1.222189371,0.000835271
DTX3L,1.222135629,1.75E-05
CD200R1,1.221877991,0.023631309
CRYM,1.221817526,2.03E-12
RGCCL,1.220742074,7.14E-05
HCN2,1.21869517,0.016398346
KIAA1217,1.218372358,0.002745093
VASP,1.218144478,0.003207378
PIEZO2,1.218055078,9.74E-05
PARP14,1.215140418,0.000104254
CYP2AC2,1.214592468,0.026392571
LOC424919,1.210266158,0.002661184
TOR4A,1.209194299,0.000154053
CORO1C,1.209069939,6.39E-07
LEKR1,1.207328637,0.000106743
PHLDB2,1.207074216,0.021127462
OXCT1,1.206690134,3.43E-10
PEBP1,1.204109741,8.42E-09
CENPW,1.202405171,4.41E-06
DOCK4,1.201465137,1.42E-07
PIF1,1.201219232,0.004337889
TSHZ3,1.200705113,0.00273269
CYP27A1,1.19938795,0.010996011
CENPL,1.199022504,3.41E-05
SLC16A6,1.198608412,1.20E-05
ZGRF1,1.19828677,8.28E-05
LOC770492,1.197875862,0.03136647
LOC112533582,1.197874969,0.049751072
IFIT5,1.197337692,0.003747981
NT5C2,1.19709095,4.00E-07
ADGRF5,1.196157479,0.046044122
NAAA,1.195549261,6.40E-08
SPAG5,1.194474143,1.90E-08
ARHGAP20,1.194251971,0.023554182
MXD3_1,1.193699237,1.04E-05
FRRS1,1.192326346,3.11E-05
UBE2C,1.192277424,1.43E-06
EYY68_mgt15,1.1897817,4.41E-06
GIMAP5L,1.189121875,0.024274094
RIMBP2,1.189086284,0.001062125
IRF8,1.188701833,2.70E-08
GRIN2A,1.188406501,0.006954785
CD55,1.187984708,0.001382794
CTSA,1.187814584,8.25E-09
SSPO,1.187342141,0.02096502
GNG10,1.187322729,0.002626151
PLEKHM1,1.187016972,2.06E-18
RRM2,1.186945844,6.23E-08
DHFR,1.186823171,0.000257773
ST14,1.185850512,6.97E-06
EXO1,1.184081464,0.004328685
AFAP1L1,1.183737152,0.024499383
ZDHHC4,1.182026044,0.003456684
NCAPH,1.181091829,1.97E-10
LOC107054896,1.180619189,0.007884944
NECTIN1,1.180338925,0.000129088
MCM2,1.179337795,4.83E-07
ZNF503,1.178126701,0.000222504
MEI1,1.178010056,0.008056619
CALD1,1.17743426,0.004436716
LOC112532084,1.176585442,0.020343478
SLC43A2,1.176280985,7.01E-07
ARSB,1.175979491,2.98E-06
CS,1.175595822,2.56E-07
LOC107052001,1.174032381,0.042235691
UQCRH,1.173372477,1.47E-06
SCG5,1.17289794,0.025347512
LOC107055278,1.1728863,0.001106734
LOC101751615,1.172753318,0.006785321
RUNX3,1.170747323,0.008685456
LOC101749752,1.170366811,0.010655033
LOC107049257,1.169395663,0.012095101
CD8A,1.168853503,0.045176315
RPL22L1,1.168806778,1.90E-05
FAM69A,1.168378237,0.003954377
LOC107053178,1.167901319,0.035334476
PLK2,1.167054011,0.011301331
PATZ1,1.164300726,0.000111912
STAP1,1.163934331,0.014719874
TAGLN3,1.163462301,0.009925371
OLFML2B,1.161901791,0.006369737
THBS4,1.161687996,0.009073441
PODN,1.161446529,2.62E-05
LOC101748706,1.157776375,0.002038178
CD1C,1.157167962,0.019415812
TSPAN5,1.15677908,5.17E-05
GPC2,1.156714351,2.76E-09
SEMA3G,1.156297868,0.004670461
GPR142,1.155892401,0.013995385
TBKBP1,1.155739491,0.012991409
LOC107049469,1.155620988,0.019437991
RUNDC3B,1.155489669,0.018846117
KIF1A,1.155234774,0.045383791
PTPRK,1.154934137,0.048653256
PAG1,1.153652462,0.001876957
TUBB1,1.153343134,0.019165349
DONSON,1.152859428,2.15E-07
TSPAN13,1.151290813,0.023488563
TSPEAR,1.151258902,0.002681242
MRNIP,1.150416902,3.52E-06
S100A13,1.148584205,0.019993769
LOC112533508,1.148486344,0.04903408
RFC2,1.147757899,4.74E-07
WNK4,1.147582507,9.27E-05
CCNF,1.146193097,5.11E-06
FHOD3,1.14503129,0.006837255
EPDR1,1.143748181,5.34E-05
EML4,1.143164856,1.60E-07
LOC101748259,1.142724329,0.013774507
IRS4,1.142130319,0.000101676
FANCB,1.141940406,0.001180109
PARP12,1.141131628,0.000948893
TGOLN2,1.14051871,8.74E-08
CHTF8,1.140447866,0.003860963
NIN,1.140410699,4.07E-06
CBX5,1.139731769,8.59E-06
NSMF,1.139117098,0.00127445
LOC112532097,1.139015514,5.78E-05
CORO7,1.138892472,3.37E-05
LOC101751780,1.138587996,0.023233383
PGF,1.138585135,0.013647665
STK17B,1.138494791,0.000249906
UNC119,1.137896989,0.000685233
CD164L2,1.137607065,0.00088366
KCNE2,1.136280984,0.038040448
AATK,1.13579314,1.27E-05
NCOA4,1.135570265,2.75E-13
SEMA7A,1.135264073,1.18E-10
C5H14orf159,1.135006542,2.10E-05
TTC9,1.13450611,0.001263847
GRASP,1.134272876,0.000411523
CLGN,1.133726361,0.006945087
MPP1,1.133254974,4.54E-10
BORA,1.132345087,0.000511368
TNFRSF11A,1.131381087,2.88E-18
ZNF608,1.131371032,8.11E-05
MCM5,1.131094488,5.68E-06
CYP2W2,1.12986573,0.008202777
TJP1,1.129702521,1.15E-05
HEG1,1.129580777,0.001039785
MPP2,1.127899306,0.001617715
FAM196A,1.126759696,0.012652766
C23H1orf216,1.124813067,0.005343918
CENPF,1.124110419,0.000150018
ARHGAP32,1.122256738,1.05E-05
MYLIP,1.120216429,6.08E-05
SHCBP1,1.118229376,5.25E-05
MAP3K21,1.117843901,0.007469675
TRBV6-5,1.117457177,0.027519862
GPR149,1.117330253,0.00020681
CIDEA,1.117085226,0.047604933
ATP6V1E1,1.116879114,8.92E-16
LOC107049632,1.116851666,0.011914687
HEY1,1.116318094,0.001302848
LOC101751355,1.115151827,0.00832481
C6H10orf54,1.11441763,0.00084351
FOXO6,1.114235205,0.01814639
LRP3,1.1139549,0.000170533
TSPAN32,1.113419381,0.038403515
RACGAP1,1.113100286,2.71E-05
SUPT3H,1.112964422,0.006486366
B2M,1.112215584,0.000297892
OASL,1.111188393,0.008860822
LOC771545,1.109484768,0.000765208
SERPINF1,1.109376069,0.001698766
SUSD4,1.107287686,0.003875594
DERA,1.107276765,1.11E-07
PDE8A,1.10716074,2.80E-09
DLL1,1.105882246,0.02975751
TPM4,1.10554326,0.000601966
LOC107056412,1.105484353,4.05E-05
ZC3HAV1,1.103514448,1.27E-05
HPGDS,1.10231729,0.000627758
CYP7B1,1.101590992,9.64E-07
SLC25A37,1.101380982,0.020647201
LOC107049444,1.100408505,0.040396032
LOC107049862,1.100088581,1.13E-06
GART,1.100053193,0.000183169
GLRX5,1.099938207,3.69E-06
KIF18B,1.099437351,0.000124526
SERPINB6L,1.099151745,0.000334423
HBBA,1.099058648,0.034134832
TTK,1.098877628,4.93E-07
RNASET2,1.097853979,2.74E-11
BUB1B,1.096828806,1.90E-07
NECTIN3,1.096125126,1.16E-06
LOC426385,1.095460344,0.004315024
LOC112530429,1.095204882,8.77E-06
IGF2,1.091244872,0.001849388
MYO6,1.09114389,0.000331018
HBA1,1.088823153,0.036739838
ANO3,1.088767039,0.03138928
CENPO,1.088543498,0.000174491
IL7,1.087524048,0.005343918
CDKN3,1.087278412,3.55E-05
CMPK2,1.087265386,0.001870032
TOX,1.086461723,0.045510321
CDCP2,1.086292897,0.027176193
TBC1D9,1.085953735,2.77E-06
INCENP,1.084840849,1.15E-05
ESRRG,1.081303214,0.016929711
PTRHD1,1.08125198,0.008167565
TAPBPL,1.079865845,0.001337123
TTC38,1.079480005,0.035858623
TEKT1,1.07944017,0.021306521
TAP2,1.079359029,0.002320706
GPRIN2,1.079355672,0.010166692
DOK1,1.0791378,2.98E-05
SNTA1,1.07909602,5.93E-06
KNL1,1.078972999,0.000116341
PLEKHF1,1.078383495,7.46E-07
DEPDC1,1.076290747,5.54E-07
LOC107053399,1.073191257,0.002315395
ADA,1.072687908,0.023431868
MINPP1,1.071337287,0.038893165
KNSTRN,1.07064236,0.000134551
RNF213,1.069081264,0.003854369
PTGER4,1.068210309,0.000538336
BF1,1.067643494,0.00274012
SKA3,1.066801191,0.002166634
NUSAP1,1.06618416,4.46E-08
IRF7,1.065567352,0.000180912
ENPP6,1.06544833,0.012166504
FAM72A,1.065426786,0.000550608
PLEKHA8,1.063912212,0.000250163
SRGAP1,1.0636067,1.46E-06
LOC112533257,1.060075084,0.028205745
MARCKS,1.059838105,7.01E-06
SLC6A20,1.059638114,0.026260598
RNF122,1.058926792,0.018952844
GRK6,1.058628596,1.55E-06
TMEM246,1.058476251,0.003022881
GART-B,1.058158504,0.032346222
MAP3K1,1.057487091,6.49E-05
CSF1,1.056731573,6.57E-06
CKS1B,1.054973752,9.34E-07
CCNB2,1.05438185,6.93E-08
STMN1,1.053668611,1.15E-05
CDCA3,1.05335695,1.03E-07
SLC7A6,1.052494805,2.57E-06
BMPER,1.050914595,0.004530229
VOPP1,1.050101429,0.01377802
MCM3,1.049704373,0.01403382
PDCD4,1.049542867,6.22E-09
FAM49B,1.048778345,3.27E-07
GTSE1,1.048495718,0.000410781
IL17RA,1.047939259,7.70E-06
LOC107051359,1.045268412,2.61E-05
NPR1,1.045213609,0.014664938
NUF2,1.041969912,6.97E-07
POC5,1.041814683,0.005300468
TMEM14C,1.041420097,0.001196623
PMM1,1.04141961,1.32E-07
TREM2,1.041192858,0.046332554
NDUFA4,1.040312267,1.04E-05
RAD51B,1.040161541,0.000851459
POLQ,1.038736789,0.000122385
CDK5R1,1.038710252,0.00107856
GRK3,1.034962869,2.77E-05
TNFRSF14,1.033364564,0.01480299
PLK4,1.0324274,0.000167433
SLC23A2,1.03234681,0.006314241
SH3YL1,1.032075805,0.049086146
LOC107054231,1.031945001,0.047475306
NDC80,1.031725315,1.66E-05
PLXNB2,1.030902434,1.65E-06
CDC7,1.030344379,0.002193992
SKAP2,1.030109929,5.31E-06
AS3MT,1.029560733,8.37E-05
CNTNAP5,1.029337791,0.022943529
STK4,1.029284805,2.14E-05
ONECUT2,1.029024866,0.032456179
CHCHD2,1.028644062,6.07E-07
SLC17A5,1.027395767,4.23E-06
FABP3,1.026950767,0.002263416
AGPAT3,1.026788824,1.91E-07
PTCH1,1.026290548,0.00635592
CDKL5,1.025194933,0.000885189
FAM13B,1.024614145,0.00036478
BAZ1A,1.021775675,4.81E-06
HSDL2,1.021400851,0.001089026
PARPBP,1.019661831,0.001196623
HAUS1,1.0195912,0.000980522
NDUFB8,1.01953135,5.74E-06
LOC418108,1.019313142,0.000114607
TNFAIP8,1.018985333,0.010367872
NCAPD2,1.018296555,2.22E-06
CYBA,1.016573622,0.000800687
IFIH1,1.016117015,0.008614732
SELENOH,1.015334569,1.43E-05
OTUD7A,1.012184176,0.023506874
BF2,1.010073842,0.006344493
TMEM26,1.008248113,0.009300699
PCBP2,1.007419278,0.000268198
TP73,1.006999444,0.003035586
NHLRC3,1.006252737,6.65E-06
POLR1A,1.005262196,2.55E-06
KIF20B,1.005098358,3.02E-07
FAM136A,1.004632583,0.002784153
LOC112533588,1.003960141,0.010120518
SOWAHC,1.003906369,0.001421999
DTL,1.003084998,0.005580469
LBR,1.002539975,4.79E-05
MAP3K6,1.001755265,0.008267794
LOC112532106,1.001520163,0.015526907
MICAL1,1.001227649,4.58E-06
LOC112533362,1.000286064,0.017395443
TIMELESS,0.999982784,2.28E-06
UNG,0.999544279,0.000115439
PDGFD,0.999089621,0.013129526
NCEH1,0.99796541,0.00132411
MUTYH,0.996651629,0.001433298
STIL,0.996357834,0.000684664
SLC7A10,0.99598183,0.003107814
TM4SF18,0.993267359,0.048564792
DYRK2,0.992018445,1.92E-07
TBC1D16,0.991325767,4.35E-05
PON2,0.990913353,0.0399163
CNTRL,0.990872329,8.05E-06
TPM1,0.990800843,1.48E-05
KNTC1,0.989658921,0.000237486
ITGB3BP,0.989638728,6.05E-05
KCNA6,0.989468903,0.004950496
EPB41,0.989356122,0.015683767
TUBA1A1,0.987969039,3.00E-06
USP12,0.986923529,0.001972932
HYLS1,0.986553719,0.012372026
TRAF4,0.98591007,8.88E-07
FAM189A1,0.984617474,0.008964535
EFHC1,0.984104706,0.042190854
LOC107053176,0.98306748,0.045952086
EDNRA,0.98170455,0.014532079
VASH2,0.977620367,0.00647476
LOC100857745,0.977386472,0.037387753
LOC112530904,0.977081351,0.018133316
ENTPD3,0.976679175,0.002107423
CDC45,0.976019256,3.10E-05
VDAC1,0.975773164,0.001317409
DDX60,0.97490023,0.006838581
ZDHHC6,0.974155828,3.36E-10
SH3BGRL2,0.973764991,0.033438846
FNIP1,0.972446035,0.002465714
LIG1,0.972396183,3.64E-05
ARPC4,0.971685364,3.09E-05
KIF14,0.970935926,0.000277308
LYGL,0.970330719,0.000103338
PPAT,0.970150814,1.82E-05
GRK4,0.969644025,0.006073618
KCNK13,0.968941121,0.01575735
S1PR1,0.968704501,5.91E-05
LOC112533159,0.966876796,0.00566859
ARRDC4,0.965542787,4.07E-06
KIF18A,0.965351632,0.001060905
HSD11B1a,0.963677127,0.011372886
IGF2BP3,0.962752436,0.00099284
SLC25A39,0.962744861,0.000128263
CKS2,0.962221686,0.026860761
RXFP2,0.962016538,0.00494294
SRRL,0.961647102,0.012455724
DBI,0.961383617,1.64E-08
ANKRD9,0.961283173,0.034759672
RHOF,0.960888666,0.004949277
PPM1K,0.959712508,0.002850205
ASB2,0.959241412,0.031914362
ASPM,0.959221337,1.31E-05
SLC25A6,0.957320965,1.80E-07
PGM2,0.955399941,3.50E-09
NELL2,0.95366949,0.044733784
ZNF618,0.953591838,0.00186286
KIAA1958,0.95240756,0.000124526
NOP16,0.95157227,3.64E-06
TBC1D4,0.950830271,0.000101474
GBP,0.950615718,0.024211921
NDE1,0.949773691,0.000112388
PIK3R6,0.949433179,0.00089142
HEXA,0.94907953,5.62E-10
TAPBP,0.948920083,0.00010379
FAM20A,0.948873646,5.72E-06
LOC101750889,0.946767836,0.022488354
LOC107053867,0.946765872,0.014356444
SELENOP1,0.946242875,0.000904575
GLRX3,0.945954826,2.64E-10
CTSH,0.945705069,9.77E-09
ST6GAL1,0.945202336,0.005240016
GINS1,0.945090537,0.002602829
ST6GAL2,0.944776082,0.04964883
ENTPD2L,0.944167265,0.004266263
RCL1,0.943024084,6.58E-11
MAPKBP1,0.942868054,0.002741541
GRXCR2,0.942735525,0.047466171
NCAPH2,0.939031503,1.85E-07
KDELC2,0.938314463,0.000874989
HIST1H3A,0.936404743,0.019538946
VWC2L,0.93553267,0.034879204
OSTF1,0.935291838,1.12E-07
FAXDC2,0.934724946,0.007138401
TPBG,0.93458943,0.046843007
GSDMA,0.934337107,0.000306971
CPE,0.932866581,0.013021366
GBP1,0.929912582,0.004240929
RAP1GDS1L,0.929698328,0.003933961
TST,0.929521233,0.001867968
GAS2L3,0.929260995,0.00378747
C20orf196,0.928207536,0.00044012
LOC107055350,0.927688238,0.030189076
APBA2,0.927486262,0.004836438
MAPK14,0.92731515,0.000356686
CTSD,0.926453168,8.94E-09
DOCK2L,0.925328383,0.012226748
ZNF516,0.925320902,2.96E-07
NDUFS3,0.924579303,1.73E-09
RLTPR,0.924306503,0.0034554
C15orf39,0.92330258,0.027628472
GPR1,0.923215157,0.031260826
NCAPG2,0.923164755,0.001998919
CHRNA1,0.922313213,0.008940558
MCOLN3,0.921420515,0.001318883
ADAMTS14,0.921298526,0.048676548
CYCS,0.920631316,8.43E-07
CDH23,0.920315053,0.013403331
SYCN,0.919009372,0.003870578
MEX3B,0.91844713,0.000232389
STK39,0.917549893,0.01843412
ARF5,0.916115092,0.016307614
MARCKSL1,0.91474697,0.01164244
MYO3AL,0.914308976,0.001612938
MPC2,0.913116817,4.86E-05
ERI2,0.913087034,0.019265509
ATP5A1Z,0.912102302,0.007456038
FAT3,0.91101252,0.00744439
KIAA1551,0.910170964,0.000134165
HELZ2,0.910115815,0.01089184
BRPF3,0.909856477,0.000304707
PDK1,0.909706674,0.000171934
TLCD1,0.909562902,1.18E-07
FHDC1,0.90918728,0.019240756
TFDP1,0.908651132,0.001668087
RASA3,0.908537049,6.78E-06
FAM110D,0.907509042,4.93E-08
LOC112532555,0.905851769,0.032833909
SLC25A29,0.905636313,7.60E-05
CEP112,0.905448556,0.00022266
KCNK5,0.904795692,0.0387356
CNKSR3,0.904609586,0.018961154
LOC107049616,0.901468359,0.010384078
LOC107049166,0.901391626,0.018041962
DYNLL1,0.90043948,0.04903408
SGPL1,0.900022127,2.18E-11
ACTR3,0.89969769,0.000272989
LOC107054601,0.899641819,0.005496258
GJA1,0.898638332,0.000233207
AFDN,0.89838062,6.86E-05
PDE12,0.898201535,0.00038147
MITD1,0.898061727,0.000305795
ATP6V0B,0.896612255,8.93E-10
FAM43A,0.895552748,0.000352619
HTATIP2,0.895052623,0.001288496
44082,0.893502333,1.26E-05
LOC101750931,0.893485847,0.045981633
GPX1,0.892905041,0.001039777
MINA,0.892324612,1.41E-08
ARMT1,0.89094213,2.02E-06
TICRR,0.890318008,0.00100824
IFNAR1,0.890289482,0.000938397
PGD,0.888181893,3.24E-05
CDS1,0.886987372,0.010099471
TNFSF11,0.88610513,0.018397449
EPAS1,0.885340585,0.000108929
CENPI,0.885091204,0.003632369
DYNC1I1,0.884559454,0.037780709
CHRAC1,0.884334311,0.000815068
CDC6,0.884185922,0.004893637
EZH2,0.882085963,6.31E-05
CLSPN,0.881195213,0.002211792
LOC100858082,0.880252962,0.041807057
SLC35F2,0.878794296,0.004612254
SGMS2,0.878701055,0.004037821
KIF23,0.878593306,0.001642768
BACE2,0.877715575,0.005339829
C12H3orf18,0.877649949,0.009851803
GSAP,0.877468181,0.000925774
SUV39H1,0.877322289,0.000195673
ANGPT1,0.874378043,0.004319005
ATP11A,0.874089878,0.011612109
P2RY1,0.873961597,0.011473181
E2F2,0.870524084,0.01263513
LOC107053353,0.870261317,0.001082467
SLC43A3,0.868232166,0.040751832
