"","baseMean","log2FC","log2FC_shrunken","lfcSE_shrunken","stat","pvalue","padj"
"gene-LOC107049418",20.5248968167577,0.22951497470931,7.19613004755823e-07,0.00144269064924952,0.398474717090422,0.690280291425895,0.987178331690674
"gene-LOC124417607",46.6974830526342,0.340802404348483,1.8019043358196e-06,0.00144268804814215,0.768155660660153,0.442394712029163,0.97784114664184
"gene-RNF212B",166.744934711221,-0.093433122045683,-1.53851092288383e-06,0.00144267156448145,-0.372648340536859,0.709410189545668,0.987178331690674
"gene-LOC124418405",1101.15519380248,-1.24424701040662,-2.82736051716642e-06,0.00144269350615388,-1.89535878496317,0.0580448850566738,0.97784114664184
"gene-LOC121109254",31.8133939037713,0.108631505843013,7.62672225539508e-07,0.00144268509908126,0.280850171742451,0.778825320136092,0.992228064549563
"gene-LOC101750931",193.51508302384,-0.236965860570775,-1.89044824612438e-06,0.00144268414102141,-0.656991562966067,0.511186341461883,0.983309124623761
"gene-LOC121107878",34.2749426431023,0.209211363558204,1.02110361216378e-06,0.00144268823299009,0.451441190393227,0.651671601844318,0.987178331690674
"gene-LOC121108053",127.427144029505,0.728669734106354,5.85501349082032e-06,0.00144268978690026,2.03560823681412,0.0417897100330244,0.97784114664184
"gene-LOC112532981",14.3514373186953,-1.39593531832442,-2.66632969136288e-06,0.00144269370746338,-1.91960082754034,0.0549083394527149,0.97784114664184
"gene-LOC107057089",9.51962629679429,0.239333746041753,4.71047199952874e-07,0.00144269226539175,0.327067776249359,0.743616623461777,0.988945498952246
"gene-LOC121109473",88.7799962607899,-0.00290767725111065,-2.81496171867675e-08,0.00144267748458277,-0.00993559808438133,0.992072670112205,0.999895550907459
"gene-LOC121109475",14.2905180519489,-0.683036996150373,-1.57954870006053e-06,0.00144269217838305,-1.02040456872314,0.307536627992199,0.97784114664184
"gene-LOC121109477",8.08704012510148,0.813554015903919,9.63913137559231e-07,0.00144269354204084,0.861026021253101,0.389223711698675,0.97784114664184
"gene-LOC107051625",8.12414335804696,-0.159279100696202,-2.69217988082359e-07,0.00144269258441644,-0.20549880143193,0.837182434435706,0.996646262357249
"gene-LOC121109078",13.4147389620488,-0.164003207031431,-3.40551806789225e-07,0.00144269203015537,-0.232599278369043,0.816072587722866,0.994904677968856
"gene-LOC107051628",66.4581386972667,-0.365599951271214,-3.22584396250282e-06,0.00144268415597752,-1.06437964465531,0.287156751156591,0.97784114664184
"gene-LOC101752215",103.242235337697,-0.082367570290372,-9.75156807729135e-07,0.00144267798579435,-0.278695760123097,0.78047831658188,0.992228064549563
"gene-LOC121108798",50.7050069378138,-0.303284375216564,-2.41534741105012e-06,0.00144268456974663,-0.841491513100475,0.400072637550006,0.97784114664184
"gene-LOC112533030",35.4958039992992,0.188182440198573,1.11621437880214e-06,0.00144268675985669,0.447096548828486,0.654805350754088,0.987178331690674
"gene-LOC121108850",16.5014428585695,0.838146756462753,2.28513640283475e-06,0.00144269211765871,1.36497248162808,0.172261699236183,0.97784114664184
"gene-C12orf40",22.7176794547852,0.647504412775482,2.26252838150363e-06,0.00144269097993602,1.19163349697103,0.233404984657829,0.97784114664184
"gene-LOC107049700",37.2240186066187,0.488160448730263,2.2954331954153e-06,0.00144268927417831,1.03450039802815,0.300902290814335,0.97784114664184
"gene-LOC124417103",70.172033793574,-0.119984370018029,-5.41199059621211e-07,0.00144268850841448,-0.251280513220414,0.801597240123135,0.994205168504269
"gene-LOC112533174",14.4402498435369,-0.360863459069354,-1.01363844008093e-06,0.00144269116202079,-0.59403697374048,0.552487383703142,0.98521991200125
"gene-LOC100859665",20.88389551052,-0.0458812609329066,-5.16828838457178e-08,0.00144269324082785,-0.0502581496661516,0.959916673326367,0.998878191206744
"gene-LOC101747342",8.00153910424755,0.0514414221775241,6.3810182959749e-08,0.00144269332112433,0.0547038346244804,0.956374414350844,0.998485053938601
"gene-LOC112533188",8.01567154633418,0.833466388559233,1.22373738405982e-06,0.0014426932365764,0.994953244902526,0.319759004742258,0.97784114664184
"gene-LOC112533189",9.56422327216351,-0.457814455488731,-7.0692577942801e-07,0.00144269290144672,-0.562070488664532,0.574067994251783,0.98714852591142
"gene-LOC121107432",8.72308265907857,-0.149475349513873,-1.84200010422103e-07,0.001442693233966,-0.164476033323588,0.869356412436564,0.99764422051338
"gene-LOC107052654",7.2741196319691,-0.309465387268878,-2.8282862229436e-07,0.00144269372454963,-0.293073737834474,0.769465790019304,0.990689487409338
"gene-LOC107052656",15.5766650369288,-0.00034554044479221,3.52476072466335e-09,0.00144269020344993,-0.000616614568406657,0.999508012787079,0.999895550907459
"gene-LOC121106849",12.8901791513498,0.401498687105684,7.89333881698118e-07,0.00144269234349447,0.550044000762498,0.582289194359649,0.987178331690674
"gene-LOC121106856",14.4056150016648,-0.601444663264406,-1.74388155352788e-06,0.00144269140698032,-1.00567417770929,0.314572328598687,0.97784114664184
"gene-LOC107052695",8.56936401332671,0.605548411922653,1.16558125631033e-06,0.00144269252512846,0.823846785019824,0.410026620422148,0.97784114664184
"gene-LOC101749506",16.542255659113,0.061855581270401,1.89996888163944e-07,0.00144269071957607,0.104652067186093,0.91665189786246,0.99764422051338
"gene-LOC124417321",18.9341486008652,-0.549764933800255,-1.73820617098665e-06,0.00144269103771984,-0.961560119658596,0.336270612387151,0.97784114664184
"gene-LOC121107711",16.2548426317105,0.304461653864781,4.52086667077452e-07,0.00144269296741958,0.36175281338836,0.717536756680605,0.987178331690674
"gene-LOC101750768",9.66064582048321,-2.01495545645009,-1.94568467787401e-06,0.00144269437435338,-1.9708296156592,0.048743367984646,0.97784114664184
"gene-LOC121109402",10.4782096816081,0.700098104320908,8.8920912902831e-07,0.00144269339813806,0.771323645482688,0.440515120289945,0.97784114664184
"gene-LOC121109403",39.1439050045567,-0.176102958639392,-1.21888911565956e-06,0.00144268545764123,-0.450444975380417,0.652389621463192,0.987178331690674
"gene-LOC124417168",63.3853498279271,0.0928527384541084,5.21168586347182e-07,0.00144268710400668,0.213956404309009,0.830581054225699,0.996425621263855
"gene-LOC121109185",369.266117153912,0.14181289980616,5.26223738283261e-06,0.0014426464486918,0.846620396262252,0.397206741573416,0.97784114664184
"gene-LOC121109193",7.04275701770159,1.80118072345608,1.5956202620838e-06,0.00144269435238165,1.69734284954164,0.089631860575463,0.97784114664184
"gene-LOC107052751",27.8191209284299,-0.762364968796533,-4.66870181596088e-06,0.00144269005593542,-1.84978210847858,0.0643449605716461,0.97784114664184
"gene-LOC121109495",16.5794323771849,0.860531254750724,2.48978698447266e-06,0.00144269205617247,1.43208335228118,0.152119968246896,0.97784114664184
"gene-LOC101747919",22.657996587371,0.126412955168219,4.16145864753157e-07,0.0014426903892837,0.222712191167309,0.823759512474537,0.995392696207423
"gene-LOC124417663",180.034468715608,0.102390308616426,6.84975460637461e-07,0.00144268560038131,0.257831117487991,0.796537247913519,0.994205168504269
"gene-LOC101749281",116.805292353324,-0.107119070964796,-1.12695833995579e-06,0.00144267999108859,-0.341748326658009,0.732540299925219,0.988191610421766
"gene-LOC101749434",82.6379961257324,-0.532263905861354,-1.15802314366919e-06,0.00144269217926689,-0.774623433273298,0.438562206362453,0.97784114664184
"gene-LOC101749704",15.3032276090868,1.19194124267852,3.31018427395151e-06,0.00144269307772547,1.9561317256157,0.0504496387065375,0.97784114664184
"gene-LOC121109290",9.8916170291234,1.11176276395271,1.34430391162364e-06,0.00144269368865916,1.21916648647418,0.222781009140145,0.97784114664184
"gene-LOC121113460",25.6507756389779,-0.0828796213375061,-1.3047815137168e-07,0.00144269268109969,-0.103976493478253,0.917188002928946,0.99764422051338
"gene-LOC112533329",129.752933745233,-1.33686719388257,-4.78400878759433e-06,0.00144269443092125,-2.55761175277666,0.0105393687745185,0.852018314198611
"gene-LOC112533343",10.8473953536055,0.240648221568747,5.9501567602053e-07,0.0014426915685151,0.369544365298047,0.711722010890257,0.987178331690674
"gene-LOC101751742",145.973213343973,-0.0364236110849274,-6.65300443670587e-07,0.00144266856929607,-0.153110665343377,0.878311005321733,0.99764422051338
"gene-LOC112533355",8.95201096749289,0.702782392206104,1.03023143993617e-06,0.00144269316454146,0.83805143656535,0.402001815841876,0.97784114664184
"gene-LOC121109064",12.974670824818,0.821706365284977,1.05114686192312e-06,0.00144269345315896,0.915560730043007,0.359897336160149,0.97784114664184
"gene-LOC121109065",6.48214022411636,1.12707399287556,1.07281175384197e-06,0.00144269394402988,1.0891797421522,0.276074630438234,0.97784114664184
"gene-LOC121109066",41.4716319450316,0.397478927998314,2.02864622530128e-06,0.00144268847666767,0.877594055400524,0.380164056453661,0.97784114664184
"gene-LOC107052984",475.405097857034,-0.785278440559462,-6.71438746752886e-06,0.00144269051774867,-2.32567141404454,0.020036086600238,0.97784114664184
"gene-LOC112533381",12.9199006190949,0.0768526586344128,1.33668935618123e-07,0.0014426926430352,0.0975506664927477,0.922289100012537,0.99764422051338
