pathway,gene,baseMean,mean_norm_Sacral,mean_norm_Free,mean_norm_Pygo,norm_Sacral_1,norm_Sacral_2,norm_Sacral_3,norm_Sacral_4,norm_Free_1,norm_Free_2,norm_Free_3,norm_Free_4,norm_Pygo_1,norm_Pygo_2,norm_Pygo_3,norm_Pygo_4,Sacral_vs_Free__log2FC,Sacral_vs_Free__log2FC_shrunken,Sacral_vs_Free__lfcSE_shrunken,Sacral_vs_Free__stat,Sacral_vs_Free__pvalue,Sacral_vs_Free__padj,Sacral_vs_Free__DE_call,Pygo_vs_Free__log2FC,Pygo_vs_Free__log2FC_shrunken,Pygo_vs_Free__lfcSE_shrunken,Pygo_vs_Free__stat,Pygo_vs_Free__pvalue,Pygo_vs_Free__padj,Pygo_vs_Free__DE_call,Sacral_vs_Pygo__log2FC,Sacral_vs_Pygo__log2FC_shrunken,Sacral_vs_Pygo__lfcSE_shrunken,Sacral_vs_Pygo__stat,Sacral_vs_Pygo__pvalue,Sacral_vs_Pygo__padj,Sacral_vs_Pygo__DE_call
TLR / cGAS-STING,IKBKE,507.375540352512,355.90828825891,157.975235454113,1008.24309734451,152.676453235562,456.888022397985,344.036323021477,470.032354380619,152.415188533729,131.178200198566,207.810123368371,140.497429715787,1215.40707390519,1451.2458620127,909.889724765007,456.429728695164,1.17251024370857,1.00883908995152,0.399588946232924,2.94676562093477,0.0032111649473538,0.011628772233406,Sacral_up,2.67500736906018,2.56084084555142,0.404626071649147,6.74263702775088,1.55537434330469e-11,5.90242057867588e-10,Pygo_up,-1.50249712535161,-1.2958568866714,0.418460415663552,-3.80995651651944,0.0001389912355906,0.0014165583440772,Pygo_up
TLR / cGAS-STING,TLR4,354.106344953655,325.572946674266,253.697240319871,483.048847866829,99.6120761963726,360.383621627453,466.508800472488,375.787288400748,281.049283821061,335.611758949577,170.940585351402,227.187333157443,560.750725046765,602.403942722251,482.695658054634,286.345065643664,0.358572065468204,0.263781516341534,0.368567056790421,0.853716854842752,0.393261892926091,0.543411410878554,not_sig,0.928470605608932,0.703828171749472,0.414092257257943,2.21363508401788,0.0268538918365851,0.0669758308231989,not_sig,-0.569898540140728,-0.299786393471248,0.344681607457038,-1.36058960283428,0.173643419120606,0.305188329480476,not_sig
TLR / cGAS-STING,TMEM173,327.290353666723,241.117022249314,390.164342331424,350.58969641943,273.700471044239,258.601636439783,179.255171541935,252.910809971297,262.6729844943,401.20085904886,561.981140076832,334.802385705705,378.305513069827,441.534708018014,333.850481267752,248.668083322129,-0.693149747623959,-0.620524679424422,0.272138342856369,-2.48646219114115,0.0129020278494042,0.037868622899445,Free_up,-0.153676463068474,-0.122406626368751,0.249591882475906,-0.553495689872473,0.579924031151642,0.699607831508911,not_sig,-0.539473284555485,-0.403858934598535,0.266197194140328,-1.93301843929722,0.0532339263238736,0.128901682083372,not_sig
TLR / cGAS-STING,TLR21,292.183709853203,203.890107720054,213.377413308261,459.283608531296,127.540695690683,202.81002974432,254.965430329832,230.244275115379,234.568056112193,128.622780714178,313.949702508131,176.369113898541,602.337501306214,628.930252700078,311.986218010922,293.880462107971,-0.0651111044556915,-0.0499393038262172,0.326352847063174,-0.176115661661934,0.860203077010525,0.912555992213591,not_sig,1.10710004863635,0.936231895558172,0.374884346358657,3.00977740880093,0.0026143921138235,0.0098989591682213,Pygo_up,-1.17221115309204,-0.960010175668577,0.391415838155762,-3.18588344498774,0.0014431272423522,0.0084693126376136,Pygo_up
TLR / cGAS-STING,IRF7,268.196252468853,251.582262560622,206.71226021993,346.294234626009,156.400269168136,359.629680996434,267.212678074934,223.086422002984,245.377643951465,194.211880813461,217.865451918454,169.394064196339,415.867762594491,550.207010185238,244.71156183606,174.390603888246,0.284821199991478,0.223240146614174,0.334697379622978,0.760711767508626,0.446829244628657,0.594730883625511,not_sig,0.744840464267056,0.573443207947896,0.358727249289519,1.99302295834535,0.0462589331639906,0.103242800529769,not_sig,-0.460019264275578,-0.262748043038159,0.308015777866783,-1.23305210233171,0.217556325942168,0.35871971760227,not_sig
TLR / cGAS-STING,TLR3,215.95406145931,295.290771807413,261.858295593583,90.7131169769345,511.093736745874,211.103376685538,221.563845570466,237.402128227774,444.274060194062,276.837110808661,115.077648962055,211.244362409552,80.4905346957079,109.527989585864,109.321316284151,63.5126273420157,0.173533621742092,0.126790938137669,0.36857422584995,0.402050341402926,0.6876469779036,0.793337952404357,not_sig,-1.52689836963518,-1.30957795470892,0.455513475347656,-3.49911514119646,0.0004668049537814,0.0023433568968648,Free_up,1.70043199137727,1.47491215090996,0.464759777453316,3.89938015849485,9.64392557362872e-05,0.0010558219816323,Sacral_up
TLR / cGAS-STING,TLR15,49.5058163945722,75.5606029729185,32.937460052703,40.0193861580952,29.7905274605974,101.78198518767,99.0913681194545,71.5785311239521,25.9430108142518,57.071035151324,26.8142094668866,21.9215847783497,26.8301782319026,53.0526199556528,40.3647937049171,39.8299527399081,1.19176416983113,0.940347353881931,0.495268036588927,2.39680985912379,0.0165385033989317,0.0466732226480612,Sacral_up,0.280324282376076,0.155749585891194,0.380805826818694,0.556605887545838,0.577796730313074,0.697744467272197,not_sig,0.911439887455058,0.472524041534713,0.466008838443492,1.84283863468687,0.0653525740961076,0.149852550899992,not_sig
Complement,SERPING1,2046.18770537543,1724.01878891868,2983.49295123073,1431.05137597688,3462.21786331131,1222.13776288306,1102.2522970591,1109.46723242126,2474.31465640927,4082.70852955666,2369.7057616361,3007.24285732088,1348.21645615311,1662.60065441667,1519.56629634969,1193.82209698806,-0.791134102362524,-0.667788779414307,0.346145325351927,-2.21474650715877,0.0267774687377999,0.0692435771348628,not_sig,-1.05988272030639,-0.897920274346477,0.362709816151844,-2.9662505563594,0.003014547890619,0.0110937618350751,Free_up,0.268748617943864,0.151150737241587,0.276697188643255,0.751768770436879,0.452190125613815,0.599579876758408,not_sig
Complement,C1S,1291.40718222512,277.884726627617,3231.78513539406,364.551684653668,308.145768420554,269.91074590508,313.974896738047,219.507495446786,4026.57147012867,4178.11085697379,1237.92267038793,3484.53554408586,266.960273407431,416.719772877466,451.58112957376,322.945562756012,-3.53956145046061,-3.47893854413283,0.335162191419778,-10.6380519824933,1.98230334970436e-26,2.0168227701043902e-24,Free_up,-3.14677794499568,-3.07206492771027,0.33519585172504,-9.47472522945336,2.6746369298164906e-21,4.04693141611464e-19,Free_up,-0.392783505464931,-0.24245911374213,0.281216668619369,-1.17361634958025,0.240548729461795,0.385256629815186,not_sig
Complement,C1R,1260.14667394031,754.602174290462,2252.46849763051,773.369349899957,924.437305261663,531.528144868943,705.886824581283,856.55642244996,2424.59055234862,3108.24189951017,1423.38761920056,2053.65391946267,617.09409933376,818.89285963806,727.407219890694,930.083220737314,-1.57851446592916,-1.51563543259785,0.260882661694728,-6.10265905021391,1.0431821624174902e-09,1.63936562994024e-08,Free_up,-1.542134437902,-1.47017199768321,0.262264740567494,-5.96185697000248,2.49387399606457e-09,5.72620640108055e-08,Free_up,-0.0363800280271543,-0.0243382364274543,0.216116886250062,-0.140169326402994,0.888526206594007,0.933367716085667,not_sig
Complement,C3,781.37817409814,351.313604701727,869.89316912398,1122.92774846871,83.7858584829302,432.007981574332,424.200126443957,465.260452305688,1374.97957315535,1161.86405890158,268.142094668866,674.586949770125,1151.01464614862,1472.63804747869,959.504783693968,908.55351655358,-1.30854754690606,-1.03800337029543,0.517702886465965,-2.55711768547328,0.0105543503822866,0.0319718796744729,Free_up,0.368254748677389,0.204013521734406,0.391486831050076,0.721010124765459,0.470903285408831,0.606923727683196,not_sig,-1.67680229558345,-1.33881906818455,0.568027595864501,-3.27755129853553,0.0010471170173181,0.0066015358111053,Pygo_up
Complement,CFD,451.408185653138,159.458689639991,928.1572189927,266.608648326721,255.081391381365,199.040326589221,100.2047542781,83.5082863112774,1033.39659743436,1077.53521591679,842.413080751354,759.283981868295,429.282851710442,254.13916333595,169.868506841526,213.144071418968,-2.53751132974703,-2.42811031443564,0.386380763225935,-6.65761487598575,2.78306866812294e-11,5.62427678444981e-10,Free_up,-1.8022017219955,-1.65699833486291,0.390824379850629,-4.74861889283815,2.04810472703756e-06,2.23605291290446e-05,Free_up,-0.735309607751521,-0.471914987094875,0.368806714785201,-1.91971257465289,0.054894215019944,0.131668685778523,not_sig
Complement,C1QA,405.45952477029,241.808868833692,352.433632739594,622.136072737584,55.8572389886201,354.352096579295,268.326064233579,288.700075533273,425.897760867301,407.163504512431,227.920780468536,348.752485110109,810.271382603459,895.904727315621,412.057269071029,370.310911960227,-0.543622439715201,-0.38279407998226,0.419546140733791,-1.13484745475794,0.256439239121042,0.399959812357148,not_sig,0.81949295386086,0.546831880824053,0.442779739030262,1.71555808329849,0.0862429559641023,0.168795914807352,not_sig,-1.36311539357606,-1.01021402950758,0.535127274007999,-2.84952478222686,0.004378459456799,0.0198824849977463,Pygo_up
Complement,C4,350.322289919455,275.595916753609,239.58082718121,535.790125823546,300.698136555405,288.005321049555,290.59378740649,223.086422002984,261.592025710372,178.027557412339,355.288275436248,163.41545016588,669.41294688597,694.818183935324,501.196188502721,277.73318397017,0.204097623547284,0.167328444623017,0.301882550380502,0.614197451927763,0.539084856962515,0.674828116447985,not_sig,1.16252106095628,1.02811902479387,0.337466724084986,3.51248265952218,0.0004439409729758,0.0022477011424541,Pygo_up,-0.958423437408995,-0.769209830996598,0.344937216206649,-2.90001580917262,0.0037314383958572,0.017636538225033,Pygo_up
Complement,C1QC,315.046944928615,233.23746936557,286.899349231731,425.004016188543,132.195465606401,241.261001926329,233.811093315567,325.682316613982,384.821327078069,269.170852355498,187.699466268206,305.905751225153,469.528119058296,621.229065932322,376.738074579227,232.520805184329,-0.299984585253832,-0.237985845011369,0.326082695041859,-0.829857677471937,0.406619255995489,0.556848510009139,not_sig,0.567219955954318,0.427121817765083,0.332264248519749,1.57496176315532,0.115265270763419,0.211597561914742,not_sig,-0.86720454120815,-0.634070485362506,0.371553952611915,-2.40428222665775,0.0162042577353122,0.0536896827041423,not_sig
Complement,C1QB,223.253125455852,126.947006113144,215.104626489068,327.707743765346,29.7905274605974,176.422107658628,170.34808227277,131.227307060579,285.37311895677,195.063687308257,196.637536090502,183.344163600743,360.86589721909,432.977833831618,337.214214076495,179.77302993418,-0.760576664601339,-0.56915063708206,0.430121793023281,-1.64005644649556,0.100993431012422,0.198455623178255,not_sig,0.607900495041687,0.388891961894486,0.399356235985422,1.31837745715231,0.187377323290977,0.308599939921869,not_sig,-1.36847715964303,-1.04461498595709,0.51253978885403,-2.95649847844765,0.0031115376674889,0.0152691756971745,Pygo_up
Complement,C5,174.231255907005,389.17669986699,54.9673382776759,78.5497295763489,1304.26653038428,88.2110538293139,72.3701003119612,91.8591149424052,48.6431452767222,67.2927130888746,58.097453844921,45.8360409001858,87.1980792536835,72.7334305843627,75.6839881967196,78.5834202706296,2.82372498288588,2.39944467656208,0.83428462269232,3.65979171880425,,,not_sig,0.514199909461056,0.17808785352736,0.472376514984359,0.663402970984278,,,not_sig,2.30952507342483,1.66645465826389,0.956069118541794,3.00030673880669,,,not_sig
Heterophil / Myeloid,MMP9,31340.02568875,29809.6849555798,20146.3690132624,44064.0230974078,20518.2257884865,29238.571611578,34820.0387254811,34661.9036967738,6454.40489882907,5189.2051662965,64152.9961495262,4788.86983839767,55525.0538509225,57414.0587284587,36681.5062793434,26635.4735309067,0.565272856719675,0.246378803246686,0.548373065903954,0.715080954642503,0.474559021613581,0.619476812849081,not_sig,1.12909375297868,0.468836868933279,0.614723434801739,1.42833117466166,0.153196558875404,0.265456729973208,not_sig,-0.563820896259002,-0.109868041119072,0.367168918262576,-0.713251730295783,0.475690000828597,0.620547517384669,not_sig
Heterophil / Myeloid,CSF1R,7437.2594346053,6432.56002485912,5304.75991827792,10574.4583606789,2000.62010977574,6973.95083693294,9023.99481582224,7731.67433690556,4711.89933913849,5247.12800794263,8304.58412364034,2955.42820239024,13806.8097181371,14077.7694114581,8876.89088227303,5536.36343084723,0.278094787750711,0.200278980763486,0.375352522457556,0.639476177724516,0.522513206170225,0.661674985246212,not_sig,0.995239398991845,0.754029762773227,0.434042386594769,2.28872515707811,0.0220953263867408,0.0569986977084842,not_sig,-0.717144611241134,-0.387895828342546,0.386033654405332,-1.64927852074661,0.0990905879653177,0.202610381006008,not_sig
Heterophil / Myeloid,ITGB2,2338.2752891056,1992.44176607525,1015.19665779178,4007.18744344977,560.434297852489,2509.11442003382,2460.58341060668,2439.63493580803,1155.54494001813,1109.05205622424,1010.0018899194,786.18774500536,4971.63202637156,5414.78998515115,3618.53556900538,2023.79219327101,0.972711641826162,0.802966508152977,0.403542313089058,2.36542003313582,0.0180096321714724,0.0501296412471032,not_sig,1.98082111616328,1.82628144270652,0.424388309547846,4.81872974616597,1.44475094185732e-06,1.63479871675936e-05,Pygo_up,-1.00810947433712,-0.703843130394136,0.435646598420979,-2.45429411689261,0.0141161472030385,0.0483266922658817,Pygo_up
Heterophil / Myeloid,CSF3R,1226.84126764548,841.262985090489,296.055615590013,2543.20520225592,154.538361201849,1009.52650493548,1018.74833516068,1182.23873906394,276.725448685353,283.651562767028,424.558316559038,199.287134348634,2935.22149857015,4017.45243051274,2281.45177753,938.695102410808,1.50675434879315,1.2341034774319,0.539592128972488,2.87777103054366,0.0040049571219875,0.0141051936597125,Sacral_up,3.10298581718389,2.93136799680801,0.537979109483559,5.93083686806883,3.0139454528078502e-09,6.77534937791204e-08,Pygo_up,-1.59623146839073,-1.21929914192843,0.589838437382101,-3.05741793894509,0.0022325275991561,0.0119656179497007,Pygo_up
Heterophil / Myeloid,SPI1,1121.18453899563,1252.64767696154,618.405242842156,1492.50069718321,317.455308251991,1501.8497369914,1601.04929613231,1590.23636647047,749.104437261521,619.263321716605,646.89280338864,458.360409001858,1532.00317704164,2064.77374117726,1438.83670893986,934.389161574061,1.01828823992846,0.848089127691812,0.409280803013011,2.45508300959654,0.0140852059257185,0.0407835133305521,Sacral_up,1.27129085884477,1.06382665908382,0.42867761480097,3.06556819973832,0.0021725682319752,0.0084959079767303,Pygo_up,-0.253002618916314,-0.119918340083535,0.294219549590156,-0.610861976304785,0.541290959315208,0.678741596030395,not_sig
Heterophil / Myeloid,LYZ,801.092204462935,766.827660781729,99.1189110895109,1537.33004151756,58.6501009380512,1141.46611536394,982.006591925381,885.187834899541,51.8860216285036,149.917943084075,113.960390234268,80.7112894111967,1431.390008672,2316.34584225729,1441.35950854642,960.224806594542,2.9506858156248,2.70775459404423,0.630778458715438,4.85326272424854,1.21446627571418e-06,1.08914369194367e-05,Sacral_up,3.95422237268959,3.76966253667483,0.622827138506651,6.50676638472027,7.6785681797132e-11,2.4426539530182e-09,Pygo_up,-1.00353655706479,-0.373611542003863,0.482783680987137,-1.66178878434274,0.0965551318275756,0.199034048590913,not_sig
Heterophil / Myeloid,CYBB,713.881195112126,727.909886174758,310.796821960992,1102.93687720063,219.705140021906,876.832953876,976.439661132153,838.661789668972,344.825852072764,391.830987606105,233.507074107471,273.023374057628,1341.50891159513,1559.06247676128,884.661728699434,626.514391746663,1.2271882680309,1.04964184963384,0.420351084615943,2.94182257815227,0.0032628681099082,0.0117897644615335,Sacral_up,1.82687809339378,1.65566650034462,0.432050504972562,4.38227431782095,1.17446800211516e-05,0.0001011019063527,Pygo_up,-0.599689825362882,-0.322906353947696,0.350587975266141,-1.4425940101164,0.149134871712995,0.273636236108312,not_sig
Heterophil / Myeloid,TLR4,354.106344953655,325.572946674266,253.697240319871,483.048847866829,99.6120761963726,360.383621627453,466.508800472488,375.787288400748,281.049283821061,335.611758949577,170.940585351402,227.187333157443,560.750725046765,602.403942722251,482.695658054634,286.345065643664,0.358572065468204,0.263781516341534,0.368567056790421,0.853716854842752,0.393261892926091,0.543411410878554,not_sig,0.928470605608932,0.703828171749472,0.414092257257943,2.21363508401788,0.0268538918365851,0.0669758308231989,not_sig,-0.569898540140728,-0.299786393471248,0.344681607457038,-1.36058960283428,0.173643419120606,0.305188329480476,not_sig
Heterophil / Myeloid,TLR21,292.183709853203,203.890107720054,213.377413308261,459.283608531296,127.540695690683,202.81002974432,254.965430329832,230.244275115379,234.568056112193,128.622780714178,313.949702508131,176.369113898541,602.337501306214,628.930252700078,311.986218010922,293.880462107971,-0.0651111044556915,-0.0499393038262172,0.326352847063174,-0.176115661661934,0.860203077010525,0.912555992213591,not_sig,1.10710004863635,0.936231895558172,0.374884346358657,3.00977740880093,0.0026143921138235,0.0098989591682213,Pygo_up,-1.17221115309204,-0.960010175668577,0.391415838155762,-3.18588344498774,0.0014431272423522,0.0084693126376136,Pygo_up
Heterophil / Myeloid,NCF2,154.658887480963,104.806660041157,61.8956329249443,297.274369476789,48.4096071234708,183.207573337806,112.452002023201,75.1574576801497,72.4242385231197,68.1445195836705,68.1527823950035,38.8609911979836,328.669683340807,409.87427352835,270.780491103819,179.77302993418,0.763984786443654,0.595027513310951,0.406651283631444,1.76730704053397,0.0771768213892158,0.161966526355657,not_sig,2.26450451444922,2.11218078202991,0.441397034877124,5.28291417966658,1.27144961764581e-07,1.90911557092313e-06,Pygo_up,-1.50051972800556,-1.25824346273759,0.456052161566678,-3.53506473831998,0.0004076752663798,0.0032226279261988,Pygo_up
Heterophil / Myeloid,FCER1G,83.7707474422707,83.1846140636273,49.787308176166,118.340320087019,37.2381593257468,90.4728757223732,102.431526595391,102.595894610998,47.562186492795,49.4047766981611,60.3319713004949,41.8502982132131,144.882962452274,199.375168543018,92.5026522404351,36.600497112348,0.739642834683403,0.521191908583631,0.458202256503046,1.45546907464208,0.145539445664224,0.262277681742124,not_sig,1.25027117894784,0.924809654794472,0.525367433216575,2.46853874473724,0.0135665964604313,0.0383412287897533,Pygo_up,-0.510628344264434,-0.206876875505187,0.347514554876611,-1.01680253479598,0.309247376049927,0.460100032223434,not_sig
Heterophil / Myeloid,TLR15,49.5058163945722,75.5606029729185,32.937460052703,40.0193861580952,29.7905274605974,101.78198518767,99.0913681194545,71.5785311239521,25.9430108142518,57.071035151324,26.8142094668866,21.9215847783497,26.8301782319026,53.0526199556528,40.3647937049171,39.8299527399081,1.19176416983113,0.940347353881931,0.495268036588927,2.39680985912379,0.0165385033989317,0.0466732226480612,Sacral_up,0.280324282376076,0.155749585891194,0.380805826818694,0.556605887545838,0.577796730313074,0.697744467272197,not_sig,0.911439887455058,0.472524041534713,0.466008838443492,1.84283863468687,0.0653525740961076,0.149852550899992,not_sig
Heterophil / Myeloid,IL6,6.96112493221241,7.00785472439533,11.7584328503237,2.11708722191822,11.171447797724,0.0,14.4740200623922,2.38595103746507,27.023969598179,6.81445195836705,2.23451745557388,10.9607923891749,0.0,3.42274967455825,5.04559921311464,0.0,-0.750761595152402,-0.141171835496349,0.640355355047042,-0.524916810699583,0.599641022617384,0.72455453025997,not_sig,-2.422130087424,-0.300528892781367,0.63856854895058,-1.6279431543822,0.103536939836581,0.195042771580419,not_sig,1.6713684922716,0.104775169172937,0.398443444860757,1.11595312080119,0.264442201690245,0.412197777781198,not_sig
Angiogenesis,MMP2,39366.9078914948,47712.832780082,43665.9342079637,26721.9566864388,47341.802904805,43025.8839310366,48523.5955660906,51960.0487183955,34817.6824302938,52132.2610944975,44140.6578174065,43573.135489657,20113.2431115458,21170.5624245614,31714.1138540321,33889.9073556159,0.127850655938255,0.101954186223882,0.189349778110792,0.652310583646022,0.514200833857119,0.655073212562794,not_sig,-0.708468782395373,-0.659039760391713,0.194851155683558,-3.61426906624241,0.0003011961433508,0.0016185817967548,Free_up,0.836319438333628,0.770884097933448,0.198825403455871,4.2665669551351,1.98503938777199e-05,0.0003034641820529,Sacral_up
Angiogenesis,HIF1A,24793.5099010083,29192.1663908212,27211.9814986838,17976.3818135198,24579.0470629592,25864.6872877645,31754.8866307299,34570.0445818314,23807.0362572117,32490.4551309993,23223.3399157794,29327.094690745,13562.6550962268,15241.5043008079,16644.590870863,26456.7769861817,0.101302130731285,0.0930053168024558,0.212312075102954,0.45453700396789,0.64944236454686,0.76448421966707,not_sig,-0.598148713686945,-0.534554356645453,0.218647228261444,-2.68353605841312,0.007284811904076,0.0230093522940471,Free_up,0.69945084441823,0.60828662454023,0.224095168149534,3.13806726492476,0.0017006584464297,0.0096357037852925,Sacral_up
Angiogenesis,NOTCH1,5147.1059543014,4076.1943473574,6179.58021121996,5185.54330432683,3640.03007409175,4709.86712198055,3836.72870269259,4118.15149066471,5972.29728119755,6121.93327809799,6415.29961495262,6208.79067063169,6015.32595959257,6692.33130118001,4386.307582601,3648.20837393375,-0.60018627282029,-0.567927324349032,0.184113150573857,-3.21650065056536,0.0012976423940361,0.0053510746102075,Free_up,-0.253038039530301,-0.228306703656976,0.178706070922856,-1.35654439724325,0.174926019357409,0.293083032432729,not_sig,-0.347148233289989,-0.293894440463171,0.178003209349054,-1.85994529301912,0.0628932663420102,0.145342927230939,not_sig
Angiogenesis,PECAM1,4698.72126644074,1950.50053466107,10120.1249600366,2025.53830462455,1893.56040171422,2546.81145158481,1838.20054792381,1523.42973742145,12595.3317503193,11794.1127269438,5709.19209899127,10381.8632638921,1899.57661881871,1381.07949368425,2148.58433158465,2672.91277441059,-2.37502662051644,-2.31729289972073,0.27653225829765,-8.65661368163238,4.85986334990165e-18,2.10868041380659e-16,Free_up,-2.32097379043729,-2.25781862660171,0.277273076360087,-8.45970499991702,2.6805474264871905e-17,2.41494814712991e-15,Free_up,-0.0540528300791551,-0.036807738882338,0.225104385546692,-0.196737302558878,0.844033117312587,0.906065021877674,not_sig
Angiogenesis,KLF2,3478.26337650598,2756.92836661636,4162.74748493416,3515.11427796742,2436.30657388698,3371.62250192044,2312.50305150682,2907.28133915119,3165.04731933872,5606.59034874649,5284.63378243224,2594.71848921921,2704.48196577578,2480.63782663609,4159.25561801084,4716.08170144696,-0.59442593374028,-0.5325232624345,0.27979641671641,-2.05042600448222,0.0403228777224318,0.0967060765860882,not_sig,-0.243954752230587,-0.194518157188263,0.260990716157651,-0.841683453360585,0.399965162569682,0.538918694902088,not_sig,-0.350471181509693,-0.236233488316001,0.252381583629661,-1.20873744789102,0.226763729890675,0.369832909111966,not_sig
Angiogenesis,CDH5,2666.47075012502,1739.80934157444,5080.53226279872,1179.0706460019,1196.27586833961,2028.1002974432,2057.53762117699,1677.32357933794,6663.02994412701,5531.63137720445,3791.97612210888,4335.49160775453,1223.45612737476,1403.32736656888,1106.66809407648,982.830995987463,-1.54605158011845,-1.4928836872457,0.229155778370131,-6.79248776122337,1.10216168666694e-11,2.34796249567567e-10,Free_up,-2.10724607488874,-2.06395709045283,0.23011661152768,-9.24421825562842,2.36966527912992e-20,3.21457352003348e-18,Free_up,0.561194494770297,0.467936400507177,0.224858285228989,2.45728833537864,0.013999027819061,0.0480468623211737,Sacral_up
Angiogenesis,KDR,1812.32647384227,1158.36215485327,3093.00736786073,1185.60989881282,1508.14545269274,1153.52916546026,1071.07748461703,900.696516643064,3033.17034769961,2954.06492395211,3055.70262049729,3329.09157929393,1336.14287594875,1480.33923424644,906.525991956264,1019.43149309981,-1.41632993194364,-1.36681244096647,0.199248822387393,-7.15212129858566,8.54470099897099e-13,2.09221081306754e-11,Free_up,-1.38364217175231,-1.33318811166903,0.199858932896488,-6.9867538388169,2.81319191324387e-12,1.21616450403312e-10,Free_up,-0.0326877601913364,-0.0254753212202468,0.177087076935084,-0.164477060922885,0.869355603546545,0.921679377744908,not_sig
Angiogenesis,VEGFA,1784.35670543022,1541.52519256311,2561.10628712767,1250.43863659989,1714.81723695064,1638.31299120598,1269.26022085593,1543.7103212399,2100.30291717047,1770.90570268064,2718.29048470563,3654.92604395394,1216.74858281678,869.378417337795,1185.71581508194,1729.91173116304,-0.732171606999563,-0.667790562115995,0.254516776821342,-2.82787712542485,0.0046857787967343,0.0161511569389774,Free_up,-1.03457481202728,-0.948924267521087,0.26149256149661,-3.99313640968061,6.52050313673954e-05,0.0004404978707487,Free_up,0.302403205027712,0.218845803591766,0.229376119265678,1.16604354538725,0.243596840017496,0.388956217644607,not_sig
Angiogenesis,FLT1,1608.65010913778,1176.81908571782,2793.87280485996,855.258436835572,1139.48767536785,1330.70521374991,1231.40509146199,1005.67836229153,2841.8406429445,2377.3919269753,2852.36153204006,3103.89711747997,747.220463758488,1028.53627720475,751.794282754082,893.482723624967,-1.24650250875633,-1.22311640084822,0.152397647398017,-8.19524522107322,2.5008279760055092e-16,9.13770023926223e-15,Free_up,-1.70677576048489,-1.68377197822488,0.153359474580383,-11.1770724054066,5.28032428740159e-29,1.6399575589451002e-26,Free_up,0.460273251728562,0.419430488610815,0.151489765811298,2.99800489061123,0.0027175331243778,0.0138242784197877,Sacral_up
Angiogenesis,TEK,1160.99262803145,707.70273393062,2011.20165411616,764.073496047562,760.589404228378,568.471235788912,904.069560820192,597.680734885,2359.73302531299,1931.89713019706,1461.37441594532,2291.80204500929,843.809105393337,900.183164408819,810.659606907086,501.642107481005,-1.50729612790612,-1.45246139668808,0.241371193812353,-6.28897643295713,3.19565974173046e-10,5.51391465963492e-09,Free_up,-1.39609100712313,-1.33063358092149,0.242503619307363,-5.82669157236974,5.6536959774380305e-09,1.20442093728743e-07,Free_up,-0.111205120782989,-0.0799659415660489,0.206392872799732,-0.462228231099621,0.643917660199343,0.7617035407109,not_sig
Angiogenesis,DLL4,866.76422585037,522.373833196422,1441.11445427724,636.804390077448,562.296205818776,551.130601275457,464.282028155197,511.786497536257,1609.54762926754,1190.82547972464,1323.95159242753,1640.13311568926,782.099695459961,566.46507113939,559.22057945354,639.432214256904,-1.46286034703333,-1.4312829978641,0.165043639831124,-8.89920790234845,5.62466483660325e-19,2.7317816626169402e-17,Free_up,-1.18044754463594,-1.14915185239978,0.164827481933621,-7.20135755678257,5.96159857839465e-13,2.919451718764049e-11,Free_up,-0.282412802397392,-0.244734573334492,0.158029971039859,-1.70314286868198,0.0885413351461909,0.186634191354768,not_sig
Angiogenesis,ANGPT2,653.042155793568,644.74448936902,777.455730482939,536.926247528746,515.748506661593,738.107877768362,688.072646042954,637.048927003173,964.215235263026,824.548686962412,698.286704866839,622.77229483948,505.748859671364,486.030453787271,607.994705180314,547.930971476034,-0.269746015197143,-0.251921122016977,0.176088448248153,-1.48998423799883,0.136228380393207,0.250109061433408,not_sig,-0.533515061878484,-0.493945596784073,0.178592167069279,-2.93843902804713,0.0032986953495673,0.0119237986265218,Free_up,0.26376904668134,0.222399093169621,0.170730744009087,1.44996494692593,0.147068294407662,0.270670182177263,not_sig
Angiogenesis,ANGPT1,391.442886336522,480.872950866016,461.26847443922,232.187233704331,385.414949021479,464.427428708183,551.12614852955,522.52327720485,415.088173028029,745.330682946396,341.881170702804,342.77387107965,224.031988236387,271.252911708741,274.144223912562,159.319810959633,0.058330039748779,0.050223883000377,0.270245625668899,0.198742483512821,0.842464189817533,0.90216517269091,not_sig,-0.989905392568048,-0.879273396097694,0.297838868307333,-3.34920294510772,0.0008104440878291,0.003736273876781,Free_up,1.04823543231683,0.908924350685781,0.306897612329921,3.54778466926118,0.0003884856869146,0.0031000054610996,Sacral_up
Osteogenesis,COL1A2,898194.922210406,289948.992835294,1392056.17712787,1012579.59666805,168467.294697645,484322.414079532,311410.768414686,195595.494149311,671223.518797137,1550747.79603569,1791178.01980075,1555075.37387792,1285612.2597757,1321636.6000862,870671.123014669,572398.403795638,-2.26334290322562,-2.14609738505472,0.391361121947969,-5.88795320580166,3.91007784954782e-09,5.66913252830016e-08,Free_up,-0.459180510339717,-0.321293245550455,0.337771723896557,-1.19453614388447,0.232268311002348,0.363558435868661,not_sig,-1.80416239288591,-1.63908482748067,0.400958888134486,-4.69341908010386,2.6867629566444e-06,6.09698811083064e-05,Pygo_up
