"ENTREZID","gene_label","Avg_LogFC","Avg_Padj","N_Records","Direction"
"396340","COL3A1",-20.1013656523373,1.13450746437814e-85,1,"Down"
"373996","CAV1",-19.4709796717203,1.52921362833486e-80,1,"Down"
"418657","MXRA5",-19.2708969013647,4.96676738608234e-79,1,"Down"
"768904","DPT",-18.7243145430248,1.23928372446709e-74,1,"Down"
"416553","PKD1",-17.3489778273328,6.34601524993597e-64,1,"Down"
"428321","KANK3",-17.2711916935829,2.04187643347188e-63,1,"Down"
"373952","NBL1",-17.0018150009074,1.79739327055341e-61,1,"Down"
"415669","TPPP3",-16.843030575013,2.33160497900931e-60,1,"Down"
"404536","ADIPOQ",-16.7630623401824,7.98216614608973e-60,1,"Down"
"428199","ANTXR1",-16.4026337806296,2.89390450303269e-57,1,"Down"
"396292","COL6A2",-16.3181358685613,1.05364609795224e-56,1,"Down"
"421058","EMILIN2",-16.2343942447908,3.79374253273077e-56,1,"Down"
"769957","ISLR",-16.1032306341815,2.94331441801177e-55,1,"Down"
"418889","LHFPL1",-16.0610959525661,5.39593149803874e-55,1,"Down"
"396000","COL6A1",-15.765470004961,5.66493520954378e-53,1,"Down"
"769237","ABI3BP",-15.7272766233893,9.51085282020865e-53,1,"Down"
"395176","EBF2",-15.724775682355,9.51085282020865e-53,1,"Down"
"428888","LTBP2",-15.6925594711281,1.49301618037975e-52,1,"Down"
"100857892","LOC100857892",-15.4192958053417,1.00990417069426e-50,1,"Down"
"428435","CREB5",-15.0360863902335,3.29338594761644e-48,1,"Down"
"395155","DPYSL2",-15.032986756295,3.29338594761644e-48,1,"Down"
"771003","CAMKK1",-15.0312196524594,3.29338594761644e-48,1,"Down"
"430666","CILP2",-14.8028828193351,9.64234542729422e-47,1,"Down"
"396548","COL6A3",-14.5870673865295,2.23533389244768e-45,1,"Down"
"396441","ELN",-14.5554435980739,3.40933488794349e-45,1,"Down"
"421884","DST",-14.2884550119137,1.56982077566302e-43,1,"Down"
"396006","PTRF",-14.2766260334655,1.79138538362764e-43,1,"Down"
"374137","MEOX2",-14.2438294183205,2.76374493042763e-43,1,"Down"
"420384","AQP1",-14.2179159476997,3.86541859274102e-43,1,"Down"
"416911","MN1",-13.8329638603045,8.21947961085786e-41,1,"Down"
"423105","CD151",-13.3915258276506,3.24555072401433e-38,1,"Down"
"771337","SOX7",-13.3845163466324,3.4618150937438e-38,1,"Down"
"416271","MYOZ3",-13.365624372148,4.25469928119169e-38,1,"Down"
"770421","SYNPO",-13.365624372148,4.25469928119169e-38,1,"Down"
"423448","HHIPL1",-13.3649315631489,4.25469928119169e-38,1,"Down"
"422473","DCLK2",-13.3300576715275,6.61069253718717e-38,1,"Down"
"418625","ASB9",13.2606819547531,1.62738023153922e-37,1,"Up"
"395349","FSTL1",-13.1689190877545,5.36818911490239e-37,1,"Down"
"423611","MMRN2",-13.1403421530351,7.6387946052989e-37,1,"Down"
"423805","MYOF",-13.0766508841215,1.72575165958451e-36,1,"Down"
"395774","GSN",-12.8943407108632,1.82256708953158e-35,1,"Down"
"395347","MXRA8",-12.8677067458794,2.51389091920142e-35,1,"Down"
"395333","MOXD1",-12.8570848629582,2.8187152017477e-35,1,"Down"
"769989","C1QTNF5",-12.8072682912828,5.24303092090111e-35,1,"Down"
"378912","RGS2",-12.7338701789384,1.28897104957506e-34,1,"Down"
"373992","FBN1",-12.7056618127067,1.8108308076058e-34,1,"Down"
"771674","PROK2",-12.6873989952813,2.23996888012321e-34,1,"Down"
"418256","MFAP5",-12.5708040100789,9.65879768996548e-34,1,"Down"
"395241","HOPX",-12.5657682788337,1.0092098711106e-33,1,"Down"
"395451","CXCL14",-12.5585670173402,1.08413159357871e-33,1,"Down"
"420519","VIM",-12.5204126134023,1.72146052400015e-33,1,"Down"
"101747860","LOC101747860",-12.5139992417717,1.83173655929059e-33,1,"Down"
"100859431","AEBP1",-12.4309331566614,5.1014827897501e-33,1,"Down"
"427583","FBLN2",-12.3049914258282,2.36062081026636e-32,1,"Down"
"396314","PRRX2",-12.2652299762206,3.7931686724478e-32,1,"Down"
"395643","PDLIM4",-12.2404004980563,5.06492129815593e-32,1,"Down"
"395429","POSTN",-12.2233997560505,6.14018420122445e-32,1,"Down"
"419017","PRSS23",-12.2050274885472,7.57015006386906e-32,1,"Down"
"418479","ADAMTS1",-12.1933058974942,8.60113667021344e-32,1,"Down"
"420553","ACCSL",12.1608757085266,1.25966112324854e-31,1,"Up"
"418143","TMTC1",-12.1268851935357,1.8788001978204e-31,1,"Down"
"396395","ANOS1",-11.9537321029118,1.48628949441128e-30,1,"Down"
"419031","VWF",-11.9452550871722,1.62132012325484e-30,1,"Down"
"421589","FNDC1",-11.9335251935709,1.83940569535809e-30,1,"Down"
"395722","CLU",-11.8394506543957,5.58936557835939e-30,1,"Down"
"396164","HIC1",-11.7534273934074,1.50933111696501e-29,1,"Down"
"395386","CLEC3B",-11.7103611837706,2.44184672429062e-29,1,"Down"
"416130","FGD5",-11.66926640352,3.90791920104463e-29,1,"Down"
"419409","LOC419409",-11.6503145046295,4.81703954890466e-29,1,"Down"
"417766","CTTNBP2",-11.6149967740269,7.1903949195916e-29,1,"Down"
"395100","LOC395100",-11.5565829618731,1.38531155180053e-28,1,"Down"
"395546","SFRP2",-11.5077526531941,2.41205291548895e-28,1,"Down"
"423787","ACTA2",-11.4989035890082,2.63913490159023e-28,1,"Down"
"396496","DBN1",-11.4508420087722,4.54331203798339e-28,1,"Down"
"414849","CDH13",-11.4339653052893,5.45181969742971e-28,1,"Down"
"428217","TMEM200B",-11.4307307320099,5.59059436669709e-28,1,"Down"
"419413","VWA1",-11.3854755565203,9.29329637547231e-28,1,"Down"
"424050","HECW2",-11.3591397153232,1.24191475267699e-27,1,"Down"
"374271","IGFBP4",-11.3578938479217,1.24510212892918e-27,1,"Down"
"396291","PLS1",11.3257569920438,1.7770210492565e-27,1,"Up"
"396023","DKK3",-11.3228698366035,1.81567241228907e-27,1,"Down"
"121107581","LOC121107581",-11.2963962792464,2.42751497219644e-27,1,"Down"
"396211","MYH11",-11.286311927416,2.69241992426375e-27,1,"Down"
"417209","PKN3",-11.2422724771264,4.38993366360776e-27,1,"Down"
"423951","CPXM2",-11.1793819846689,8.83714085367763e-27,1,"Down"
"100858652","FOXP4",-11.1712123645605,9.58472021637757e-27,1,"Down"
"420561","TFPI2",-11.169186795017,9.70148972478131e-27,1,"Down"
"424300","LOC424300",-11.1579317701822,1.0895350168812e-26,1,"Down"
"112531347","LOC112531347",-11.128954536206,1.49293797125912e-26,1,"Down"
"772003","FAM180A",-11.1268318103777,1.5131482956044e-26,1,"Down"
"427533","LOC427533",11.1130310171023,1.74826103212449e-26,1,"Up"
"417891","LUM",-11.0937343038021,2.1477887360925e-26,1,"Down"
"419818","PI16",-11.0628938710718,3.00052933814883e-26,1,"Down"
"425522","CAMK1D",-11.0456193738023,3.60143805792738e-26,1,"Down"
"419192","WISP2",-11.0401171293907,3.7913869288669e-26,1,"Down"
"414341","AvBD10",11.0171508328519,NA,1,"Up"
"395154","DPYSL3",-11.0006064709293,5.82364275893734e-26,1,"Down"
"423204","ZFYVE19",10.9723572646015,7.88651060845014e-26,1,"Up"
"100859787","AMER3",-10.9609908350953,8.85742553256124e-26,1,"Down"
"395828","CHRD",-10.8636604151254,2.56015815622975e-25,1,"Down"
"419111","ITIH5",-10.8199131367379,4.09164512876409e-25,1,"Down"
"420172","PREX2",-10.7541966741016,8.28563687658256e-25,1,"Down"
"422663","ANKRD50",-10.7247005364753,1.12997427242196e-24,1,"Down"
"415487","PLIN1",-10.6775400422989,1.86277211058045e-24,1,"Down"
"415533","CILP",-10.6607599739496,2.21132363062352e-24,1,"Down"
"101752029","THBD",-10.6514519280774,2.42218218487783e-24,1,"Down"
"428221","COL8A2",-10.5874872092509,4.74545646033586e-24,1,"Down"
"429071","PAPPA2",-10.5870166170676,4.74545646033586e-24,1,"Down"
"419889","TSPAN2",-10.5734937030391,5.41085087183493e-24,1,"Down"
"420576","COL28A1",-10.5730925925769,5.41085087183493e-24,1,"Down"
"395891","CACNA1C",-10.5592195046948,6.21955442396671e-24,1,"Down"
"419733","ADAMTS15",-10.5520139661137,6.6586540614657e-24,1,"Down"
"418294","C1S",-10.5352224196293,7.89387620414081e-24,1,"Down"
"424647","PODN",-10.4820203940291,1.36463911922869e-23,1,"Down"
"101747696","CRIP1",-10.4760682181549,1.44136521700099e-23,1,"Down"
"426921","DUSP26",-10.4441896892958,2.00145666542814e-23,1,"Down"
"417964","EMP1",-10.3023303067174,8.76489780323618e-23,1,"Down"
"417217","DNM1",-10.2973934676058,9.15263779721233e-23,1,"Down"
"417139","FAM69B",-10.2650900636607,1.2695888712562e-22,1,"Down"
"419274","REM1",-10.2564126698694,1.37802988832787e-22,1,"Down"
"417400","C17orf67",10.2545737058393,1.39353993340896e-22,1,"Up"
"121106445","TAGLN2",-10.2458794832384,1.51288073778176e-22,1,"Down"
"429400","HOXC12",-10.2288515503474,1.79005746135116e-22,1,"Down"
"417181","ABL1",-10.2078661920797,2.18897256792506e-22,1,"Down"
"429710","JUP",-10.2003355420649,2.34773974940583e-22,1,"Down"
"428741","MMRN1",-10.1272981373853,4.93007600208707e-22,1,"Down"
"418770","NALCN",-10.1262607274585,4.94573496798454e-22,1,"Down"
"408044","PPL",-10.1205762685527,5.20303801449061e-22,1,"Down"
"423136","TNKS1BP1",-10.106025000767,5.99238782631775e-22,1,"Down"
"421839","PRSS35",-10.0913505092746,6.90907823225352e-22,1,"Down"
"419932","BTG2",-10.0883838770283,7.06983696616208e-22,1,"Down"
"427686","LRRN4",-10.0820815947568,7.48455895168008e-22,1,"Down"
"419718","ST3GAL4",-10.0676503478711,8.60654514369276e-22,1,"Down"
"428181","SKI",-10.0636028201327,8.90480709743661e-22,1,"Down"
"426878","LIMA1",-10.0576290285229,9.39573903524485e-22,1,"Down"
"771328","TBX1",-10.0507922321164,1.00010828768089e-21,1,"Down"
"417853","PTPRB",-10.0478835464924,1.0229618324174e-21,1,"Down"
"427126","MEGF10",-10.0318499314556,1.19526919811731e-21,1,"Down"
"422478","SH3D19",-10.0301520217609,1.20773083608213e-21,1,"Down"
"770907","KCNMB2",-10.0142445399218,1.40909632590528e-21,1,"Down"
"770168","GAS1",-10.0061051207603,1.51966393110158e-21,1,"Down"
"417850","RAB3IP",9.94194224231594,2.86405462287092e-21,1,"Up"
"417305","GAS7",-9.94186148726136,2.86405462287092e-21,1,"Down"
"419407","MMP23A",-9.93869004372266,2.93725525000064e-21,1,"Down"
"417632","YPEL2",-9.9378894148497,2.94160115512781e-21,1,"Down"
"428809","CYP26B1",-9.92043877647275,3.45893467617578e-21,1,"Down"
"693262","SIX1",-9.90463254350482,4.02599970512735e-21,1,"Down"
"430807","ESM1",-9.89367360504793,4.45310426000764e-21,1,"Down"
"415600","ADAMTS19",-9.8932735618576,4.45310426000764e-21,1,"Down"
"418378","COL8A1",-9.89058092300868,4.5457583369692e-21,1,"Down"
"418180","RERGL",-9.86445887149307,5.86228234766448e-21,1,"Down"
"770787","FHL1",-9.85642466324837,6.31121451909146e-21,1,"Down"
"428090","ENDOD1",-9.85067051430817,6.64196237377699e-21,1,"Down"
"769832","CCDC3",-9.84985301928292,6.65512674009196e-21,1,"Down"
"424126","TTN",-9.81840972109928,9.03967496002712e-21,1,"Down"
"101751111","LOC101751111",-9.78025681155549,1.30291765428205e-20,1,"Down"
"101750777","RASSF1",-9.74980281645067,1.74899389018008e-20,1,"Down"
"424283","NCKAP5",9.73108206030494,2.09028916718226e-20,1,"Up"
"771417","CENPS",9.71620859729192,2.40485788185909e-20,1,"Up"
"423238","STARD9",-9.70439518226933,2.68450127147309e-20,1,"Down"
"428137","EMILIN3",-9.69880318502176,2.81917958866744e-20,1,"Down"
"427800","UTS2R",9.68000128620036,3.36926737298684e-20,1,"Up"
"101750333","GCAT",9.66865428622143,3.74275466023636e-20,1,"Up"
"373985","CHRDL1",9.66778292391044,3.7530580621425e-20,1,"Up"
"723789","DACT1",-9.63656914651439,5.05960838615981e-20,1,"Down"
"772263","SCARF2",-9.63127291136103,5.2970659374738e-20,1,"Down"
"424862","SLCO2A1",-9.62290633878924,5.71380014675338e-20,1,"Down"
"395242","EMB",9.61407904941451,6.19073997933813e-20,1,"Up"
"374090","SEMA3C",-9.59978090019112,7.07290559836906e-20,1,"Down"
"421140","CHD7",9.57314331787693,9.10461789819396e-20,1,"Up"
"374039","OGN",-9.54340973224507,1.20671818558038e-19,1,"Down"
"421014","FAM69C",-9.52340433197111,1.45523736893432e-19,1,"Down"
"395484","CTAGE1",-9.51999112049232,1.49561888716381e-19,1,"Down"
"373941","PRRX1",-9.51661243645284,1.53663867683292e-19,1,"Down"
"428201","STC1",-9.50045466545657,1.78510568430696e-19,1,"Down"
"426312","SULF1",-9.49556941181793,1.86077021578127e-19,1,"Down"
"428084","GJA3",-9.49219204787552,1.91179214253517e-19,1,"Down"
"107049991","LOC107049991",-9.47517536886401,2.23858734303026e-19,1,"Down"
"112530337","PLP2",-9.44879874118158,2.86578944795234e-19,1,"Down"
"771032","C8orf4",-9.43340261847311,3.27752723977985e-19,1,"Down"
"771955","HOXC13",-9.43329598644128,3.27752723977985e-19,1,"Down"
"429211","OXTR",-9.43308371960137,3.27752723977985e-19,1,"Down"
"423513","RHOJ",-9.41461101220645,3.88800731731538e-19,1,"Down"
"424986","PLD1",-9.41139276591617,3.98826674153064e-19,1,"Down"
"415439","FGF7",-9.3882333796055,4.94471930611587e-19,1,"Down"
"424047","PRKCDBP",-9.38288618673796,5.17556735353646e-19,1,"Down"
"423038","LYVE1",-9.38192123708581,5.19664942778132e-19,1,"Down"
"100857779","PEAR1",-9.37886786139751,5.32232979994307e-19,1,"Down"
"421441","LOC421441",-9.37714602700992,5.38275523244569e-19,1,"Down"
"101749098","ITGA7",-9.36563692955981,5.97297839781152e-19,1,"Down"
"427638","GPX3",-9.3581135010421,6.38197625246385e-19,1,"Down"
"396204","CCN3",-9.3083447671396,1.01577250753873e-18,1,"Down"
"771599","LRRN1",9.29913197731438,1.10229358174099e-18,1,"Up"
"419710","CDON",-9.29227520493316,1.16992431557894e-18,1,"Down"
"418361","BOC",-9.27641568118109,1.35116212964189e-18,1,"Down"
"423908","AFAP1L2",-9.2674751150843,1.45513068752566e-18,1,"Down"
"422261","SRPX2",-9.25679568789824,1.5852606842273e-18,1,"Down"
"107057170","NOS3",-9.24823585038966,1.70933256129751e-18,1,"Down"
"770620","NPDC1",-9.23448728294048,1.92548751731853e-18,1,"Down"
"427215","PGM5",-9.2231844712843,2.12975012524025e-18,1,"Down"
"424998","LOC424998",-9.20898773981785,2.41980527524636e-18,1,"Down"
"101750666","KIAA1755",-9.20069632331167,2.60191713363349e-18,1,"Down"
"770850","ANGPTL1",9.19102325809377,2.83377603022884e-18,1,"Up"
"107054877","JPH2",-9.18874110070499,2.88126066803706e-18,1,"Down"
"419856","CD34",-9.17705569105033,3.18867182935467e-18,1,"Down"
"427528","CCDC102A",-9.1768446586596,3.18867182935467e-18,1,"Down"
"396361","INHBA",-9.16904055916697,3.41264460785139e-18,1,"Down"
"395238","WFDC1",-9.14837581367195,4.11418467564649e-18,1,"Down"
"374203","FBN2",-9.12346375051604,5.15623153395319e-18,1,"Down"
"395742","FLT4",-9.115819106192,5.50836222803188e-18,1,"Down"
"419860","G0S2",-9.11517925842889,5.51633737746324e-18,1,"Down"
"418839","ENOX1",-9.07607414372689,7.86153107788847e-18,1,"Down"
"422147","LOC422147",-9.07337482205403,7.99760268838377e-18,1,"Down"
"420251","RNF19A",-9.05596509691548,9.30077793314209e-18,1,"Down"
"121110894","CLEC14A",-9.04996448583685,9.7416535165203e-18,1,"Down"
"428842","OLFML1",-9.037832066952,1.08389344393112e-17,1,"Down"
"395612","GSTA4",9.03357859163162,1.11728936977211e-17,1,"Up"
"427997","CNKSR2",-9.03098075035073,1.13928930103132e-17,1,"Down"
"425545","MGAM",-9.01841411793769,1.27245304959436e-17,1,"Down"
"770427","FSTL3",-9.01765833075848,1.27587678897111e-17,1,"Down"
"769889","APOLD1",-9.01068309080246,1.35401273996717e-17,1,"Down"
"373964","MSTN",-8.99114615981813,1.61101991083003e-17,1,"Down"
"424552","NEXN",-8.97813011040612,1.80591754096272e-17,1,"Down"
"769904","FAM26E",-8.97346654760404,1.87628659731301e-17,1,"Down"
"378899","FTL",8.9649065913475,2.01955812371259e-17,1,"Up"
"374109","SEMA3F",-8.96440947001288,2.02037397387698e-17,1,"Down"
"423492","INF2",-8.95547279537421,2.18199304174921e-17,1,"Down"
"417513","RASA4B",-8.94701850819898,2.34612265225499e-17,1,"Down"
"424312","RND3",-8.945754725169,2.36351863428481e-17,1,"Down"
"424477","PLPPR5",8.93647736174144,2.54988947730495e-17,1,"Up"
"395405","TWIST2",-8.93295535177046,2.62188897237673e-17,1,"Down"
"424194","SLC4A3",-8.93149229556869,2.64621757262872e-17,1,"Down"
"423144","ANO1",-8.93024814711574,2.66552886322479e-17,1,"Down"
"100859813","KIF26B",8.92635024093335,2.75019003323547e-17,1,"Up"
"428168","FAM210B",8.9183188416025,2.94545380604979e-17,1,"Up"
"424442","LAMC1",-8.90963169869076,3.17314127694694e-17,1,"Down"
"396177","EPHB1",-8.88974570473443,3.78092464429138e-17,1,"Down"
"423939","TACC2",-8.88528345706067,3.92049668220826e-17,1,"Down"
"100857260","PEAK1",-8.86857363781764,4.53808043227521e-17,1,"Down"
"423088","PHLDA2",-8.86250057138827,4.77381241206049e-17,1,"Down"
"396491","LGALS1A",-8.84054670810715,5.78945076499389e-17,1,"Down"
"769998","RGS5",-8.83610827383661,6.00094564037345e-17,1,"Down"
"423263","GALNT16",-8.82443230082777,6.63584029993935e-17,1,"Down"
"101750033","ANGPTL7",-8.81099503342321,7.45323940289485e-17,1,"Down"
"420281","COLEC10",-8.80238784616112,8.01735172272322e-17,1,"Down"
"395586","TSPAN18",-8.78113100933711,9.65109505577914e-17,1,"Down"
"100857462","RAPGEF5",-8.77872742843296,9.82249585880136e-17,1,"Down"
"771061","SCARA5",-8.77549865779053,1.00706078278825e-16,1,"Down"
"418325","TNFRSF1A",-8.76557656547213,1.09573280305242e-16,1,"Down"
"769385","CACNA1G",-8.76422236570523,1.10486053166438e-16,1,"Down"
"100858171","XKR4",-8.7346840330145,1.42482502418375e-16,1,"Down"
"420548","CYP51A1",8.73363014408056,1.43288270266526e-16,1,"Up"
"424711","LRRC7",8.70384376318614,1.84748165834717e-16,1,"Up"
"396440","TNC",-8.703266874272,1.84748165834717e-16,1,"Down"
"418609","MAP3K15",8.70319690137437,1.84748165834717e-16,1,"Up"
"428768","SYNPO2",-8.69718737203805,1.94092458626782e-16,1,"Down"
"417310","MYH1C",-8.69584924628548,1.95687325954126e-16,1,"Down"
"419166","SGK2",8.69439403339553,1.97501048739619e-16,1,"Up"
"423602","FAM13C",-8.69302342161746,1.99185292242012e-16,1,"Down"
"428398","ZBTB47",-8.69176508465372,2.00687619183657e-16,1,"Down"
"395105","CRHR2",-8.69080568621669,2.01672119920395e-16,1,"Down"
"395718","EYA1",-8.67899408552711,2.2296439361989e-16,1,"Down"
"416759","TMEM204",-8.67709566993802,2.25918109673244e-16,1,"Down"
"424903","HRASLS",-8.65997311794092,2.6073597833317e-16,1,"Down"
"423122","FADS2",8.657031189144,2.66619319278143e-16,1,"Up"
"404771","GEM",-8.6448280267396,2.95682878454743e-16,1,"Down"
"100857422","POU3F4",8.64435991867439,2.95870159924826e-16,1,"Up"
"424475","PALMD",-8.6230259626461,3.55336798438898e-16,1,"Down"
"422341","CAPN6",-8.61882356063719,3.6735455327102e-16,1,"Down"
"422831","C1QTNF7",-8.59912285462437,4.33248476360389e-16,1,"Down"
"421083","ZNF521",-8.58213728804622,5.00570233907241e-16,1,"Down"
"415465","ADAMTSL3",-8.57889792895745,5.13123013599154e-16,1,"Down"
"772101","CSRNP3",8.55858058250325,6.10047043628073e-16,1,"Up"
"768337","TUBB2A",-8.55279162498315,6.39285519831405e-16,1,"Down"
"419347","KCNG1",-8.54295450411609,6.9380960477925e-16,1,"Down"
"420651","ZNF385D",-8.53001143155346,7.73412855987775e-16,1,"Down"
"107055115","LOC107055115",-8.51860552857219,8.50653653075171e-16,1,"Down"
"419159","SOGA1",-8.50122742062012,9.84912456262642e-16,1,"Down"
"420395","OBSCN",-8.49951876921685,9.96207906645765e-16,1,"Down"
"420511","PLXDC2",-8.49825964072369,1.00374741607432e-15,1,"Down"
"422365","ATP1B4",-8.49011783518113,1.07308445341244e-15,1,"Down"
"100857637","LOC100857637",-8.48497365015412,1.11795924439103e-15,1,"Down"
"396332","SEMA3D",-8.4360701104268,1.6893559831598e-15,1,"Down"
"428279","PLCD3",-8.43505247539642,1.69858768213593e-15,1,"Down"
"416054","KLHDC8B",-8.40201903538654,2.24446927356279e-15,1,"Down"
"415485","MINAR1",-8.40032849909388,2.26967454438649e-15,1,"Down"
"421246","RIN2",-8.3998378950893,2.27184847006429e-15,1,"Down"
"417772","CAV2",-8.39938429623624,2.27333099007217e-15,1,"Down"
"428523","ANKRD29",-8.39613226232459,2.32968465862131e-15,1,"Down"
"424752","LIMS2",-8.39541352816039,2.33651566186274e-15,1,"Down"
"373979","FBLN1",-8.39368183139896,2.36367770292234e-15,1,"Down"
"404530","TNMD",-8.38739669965574,2.48559977665032e-15,1,"Down"
"421885","COL21A1",-8.36818577808132,2.91692936989598e-15,1,"Down"
"769222","ADAMTS8",-8.35777509536867,3.15626117244625e-15,1,"Down"
"423156","SLC1A2",-8.35321316758726,3.27041386531766e-15,1,"Down"
"417912","METAP2",8.34194391721742,3.58655038938655e-15,1,"Up"
"417962","LOC417962",-8.33486931157073,3.79584340903655e-15,1,"Down"
"417802","ANO6",-8.32952051031504,3.95906286841098e-15,1,"Down"
"395625","EFNB2",-8.32353766168685,4.1513816215501e-15,1,"Down"
"428712","SPRY3",-8.32312205451029,4.15319044910519e-15,1,"Down"
"396176","CSRP1",-8.31241227046952,4.53193190097974e-15,1,"Down"
"429124","PCOLCE2",8.30965521344774,4.62433063142455e-15,1,"Up"
"417978","SOCS1L",-8.29263195815018,5.32064788920309e-15,1,"Down"
"771419","ANKRD22",8.28275487668344,5.76368922543114e-15,1,"Up"
"416465","ELFN1",8.27949571447885,5.90573796246963e-15,1,"Up"
"396215","MYL9",-8.27773126689897,5.97582596155158e-15,1,"Down"
"395255","VEGFD",-8.26805340107303,6.46185642428157e-15,1,"Down"
"422171","ARHGAP20B",-8.26172779969817,6.79334177796049e-15,1,"Down"
"374242","DCX",-8.26065130380483,6.83443170566496e-15,1,"Down"
"424130","OSBPL6",-8.25350513769665,7.23435280057015e-15,1,"Down"
"422315","ARHGEF9",-8.25270530763979,7.2613406133648e-15,1,"Down"
"418563","MAOA",-8.24966466617662,7.42645631799403e-15,1,"Down"
"771559","SCARF1",-8.24017149657014,8.01636254331388e-15,1,"Down"
"772356","CADM3",-8.23784755261741,8.14953251702966e-15,1,"Down"
"427338","SVEP1",-8.23025409223727,8.65766847357084e-15,1,"Down"
"771811","LOC771811",8.22949871934524,8.68696023323031e-15,1,"Up"
"422423","MSMO1",8.22692527787417,8.84968907287395e-15,1,"Up"
"420476","KIAA1462",-8.2248865882806,8.97535228652071e-15,1,"Down"
"419910","ITPR3",-8.2161533373506,9.62538926334844e-15,1,"Down"
"423013","C15orf52",-8.21408751371128,9.76422764538019e-15,1,"Down"
"396315","IGFBP2",-8.20264068464166,1.07097561534565e-14,1,"Down"
"428649","COLEC11",-8.19875355571933,1.10299624996701e-14,1,"Down"
"428824","LOC428824",-8.19730088663031,1.11320383684822e-14,1,"Down"
"422630","PPP1R3B",-8.19516580262776,1.12990535607226e-14,1,"Down"
"771243","PECAM1",-8.188839964756,1.18750304213386e-14,1,"Down"
"395850","MMP27",-8.18369924331805,1.23577918301113e-14,1,"Down"
"107055040","ROBO4",-8.18233187372093,1.24634648310967e-14,1,"Down"
"415567","KIF23",8.16551301232663,1.42884133856211e-14,1,"Up"
"395730","KCNAB1",-8.14955132771464,1.62604844323765e-14,1,"Down"
"100858730","CRLF1",-8.13719430373504,1.79578543935827e-14,1,"Down"
"415561","CORO2B",-8.13649893802032,1.80106576859257e-14,1,"Down"
"424177","GALNT3",8.1006485732623,2.4064119704815e-14,1,"Up"
"418769","ITGBL1",-8.09416522260009,2.53104292302424e-14,1,"Down"
"428425","CALCR",-8.09263643662737,2.55592479526419e-14,1,"Down"
"421607","KIF18A",8.08313766024177,2.74795027000283e-14,1,"Up"
"424402","SELE",-8.07552976605414,2.91679598372164e-14,1,"Down"
"419420","ACAP3",-8.07355503056071,2.95625991363626e-14,1,"Down"
"431646","LINGO2",-8.07029756217867,3.02791727624106e-14,1,"Down"
"427639","ARSI",8.06501172631823,3.15322975906973e-14,1,"Up"
"420999","GLIPR2",-8.05832119680232,3.3216084004309e-14,1,"Down"
"418099","MYBPC1",-8.05553332477576,3.3889942634852e-14,1,"Down"
"422745","CRACD",8.04424082349945,3.70651738026199e-14,1,"Up"
"422347","IRS4",8.04302534494908,3.73339234107163e-14,1,"Up"
"420271","RSPO2",-8.03927759747417,3.83900940852208e-14,1,"Down"
"373887","FZD4",-8.03490152785591,3.96787015177078e-14,1,"Down"
"395662","NEGR1",-8.02720068766604,4.21364956291019e-14,1,"Down"
"396227","HSPB1",-8.02332891508495,4.33707186931187e-14,1,"Down"
"396276","COL14A1",-8.00395285130845,5.06400155734894e-14,1,"Down"
"101748745","FAM180B",-8.00357278649477,5.06618973859518e-14,1,"Down"
"395565","VCAN",-7.99241141024023,5.53207821083412e-14,1,"Down"
"423796","PCGF5",-7.99009663390117,5.62207458034353e-14,1,"Down"
"416156","C1QTNF2",-7.98351496562768,5.91464954676292e-14,1,"Down"
"422407","GUCY1A3",-7.97642863834966,6.2477094519403e-14,1,"Down"
"395912","MGP",-7.9610434682028,7.03891359628875e-14,1,"Down"
"107055286","HOXB9",7.95820777456633,7.1833305926297e-14,1,"Up"
"423106","EFCAB4B",-7.94401115307795,8.01513934692299e-14,1,"Down"
"420492","APBB1IP",7.94399231709109,8.01513934692299e-14,1,"Up"
"415954","BGN",-7.92383042736646,9.35601160277763e-14,1,"Down"
"422443","SETD7",-7.9209589594774,9.55010663933592e-14,1,"Down"
"423536","KCNK4",-7.92004763355496,9.59575979841852e-14,1,"Down"
"396135","MST1",-7.91938647144947,9.62230904816005e-14,1,"Down"
"771999","GNG11",-7.9141092186794,1.00137786901315e-13,1,"Down"
"396386","TNNI2",-7.90559747097114,1.06951626844364e-13,1,"Down"
"415665","FAM65A",-7.9020467319529,1.09765041365581e-13,1,"Down"
"418223","A4GALT",-7.90000663489114,1.112948557017e-13,1,"Down"
"107050638","LOC107050638",-7.89580218246877,1.1482208454471e-13,1,"Down"
"424451","FAM129A",-7.89151945534156,1.18534125882074e-13,1,"Down"
"423390","STON2",7.87737995124502,1.32080339862288e-13,1,"Up"
"417943","BGLAPL",-7.8760889353637,1.33118736068969e-13,1,"Down"
"418377","CPOX",7.87163430323293,1.37603284591397e-13,1,"Up"
"430477","COL16A1",-7.86871300610576,1.40504779443167e-13,1,"Down"
"421757","SLC22A16",7.86299834810908,1.46583224225146e-13,1,"Up"
"770953","DDO",7.86299834810908,1.46583224225146e-13,1,"Up"
"395530","COL4A1",-7.86279212580046,1.46583224225146e-13,1,"Down"
"374251","TGFBR3",-7.86142456873356,1.47827767433513e-13,1,"Down"
"423007","KNL1",7.85750397218898,1.52152831004713e-13,1,"Up"
"422330","FGF16",-7.85487168148939,1.55001726259955e-13,1,"Down"
"374100","FLT1",-7.85231118366123,1.57813443949491e-13,1,"Down"
"421064","GREB1L",-7.83169912909761,1.85519610855201e-13,1,"Down"
