"","baseMean","log2FC","log2FC_shrunken","lfcSE_shrunken","stat","pvalue","padj"
"SOCS3",799.041840112543,-1.8800678776496,-1.79544916236503,0.311850661194228,-6.10593159300137,1.02202777615022e-09,1.61688630216151e-08
"SOCS4",581.971475102168,-0.0477409560626072,-0.0443864681876367,0.17361042371216,-0.266159054941628,0.790116715374545,0.867115257099719
"SOCS5",1353.09174625473,-0.648606317777263,-0.620605420864516,0.171118681239161,-3.754514211853,0.000173677991083124,0.000918345721668023
"SOCS6",1563.8251371516,0.398446434142147,0.380140295477293,0.161906556254605,2.4171289566337,0.015643473855578,0.0445521907440955
"SOD1",1274.32156769573,0.360370066819058,0.3227843824009,0.239648477713474,1.43666932623368,0.150811974676653,0.2698836884206
"SOD2",1084.11394357601,-0.0284832768423813,-0.0253931878229841,0.214121948942475,-0.126472723034172,0.899357739513075,0.939228390561305
"SOD3",1063.50606312755,-0.956273134424462,-0.807236485219193,0.379244074885475,-2.48111141720259,0.0130973426971818,0.0383275076895957
"SOGA1",2833.58426860576,-1.64625962701889,-1.61289066999241,0.18889337759128,-8.75558793400142,2.0304225449503e-18,9.28800266492379e-17
"SOGA3",54.7309247884114,-2.25429158636591,-1.23687448200352,1.16990172201251,-2.28133411937227,0.0225286832080378,0.0603457828464054
"SON",24982.0243712342,0.0711478594718702,0.074935652981061,0.11403611173433,0.615584786872991,0.538168594428064,0.674253264484078
"SORBS1",2763.92625575024,-1.14520733437253,-1.0656844267547,0.281026412658232,-4.08853031295851,4.34114825876513e-05,0.000266989735890976
"SORBS2",907.376761915964,1.51618827763712,1.10057476049472,0.660739259163178,2.37084739827562,0.0177473568731235,0.0495006870981163
"SORCS1",226.673306018006,0.027601872847426,0.0205213768416527,0.379472802620957,0.0607650844600364,0.951546297478807,0.97129816665325
"SORCS2",6392.1672837759,-1.49921909832281,-1.43403178024544,0.263579404834996,-5.73546191865995,9.72469412849694e-09,1.33454465237815e-07
"SORCS3",62.1763740964284,-1.90125690479727,-1.35530819855503,0.808271384696522,-2.55612435002752,0.0105845286417011,0.0320304120588092
"SORD",436.740832300495,2.12773172576369,1.4551589133273,0.952662673299141,2.53321167317182,NA,NA
"SORL1",1141.22208688005,0.259636965320305,0.174816275923724,0.392506452240105,0.555582982897061,0.57849596725741,0.708244630027015
"SORT1",1985.0259493906,0.750916063757657,0.70126996272438,0.207462185233345,3.58553734972169,0.000336384853444405,0.00165417251681286
"SOS1",2354.72685699519,0.306397015283194,0.299219766940836,0.111700843022253,2.71501893946136,0.00662719803191178,0.0217840499444141
"SOS2",2244.26214754443,-0.203518888023581,-0.197507765627192,0.117448399712102,-1.7101793766791,0.0872327081103078,0.177758727110482
"SOST",105.491377661656,2.09854062203988,1.7812452170613,0.640033927468192,3.4584324956249,0.000543328409772755,0.00250385079739869
"SOSTDC1",12.0497435836249,-0.136137852557341,-0.0659468018460757,0.489402594362875,-0.197762966640648,0.843230522203588,0.902470882999128
"SOUL",126.002525058122,0.878095286800978,0.797897788985974,0.281115948981038,3.09436776347797,0.0019723283563938,0.00760451462337785
"SOWAHA",15.5686337944673,0.93640948437985,0.480802287515952,0.59940891988333,1.2464708464547,0.212591585770045,0.34905479900641
"SOWAHC",716.937301080028,0.0159419578071563,0.0163875646035986,0.141714326877036,0.110117158292757,0.912316460560696,0.946480209874941
"SOX10",117.207206127427,-1.31493809825666,-0.798580794950863,0.677168363834087,-1.85379113245861,0.0637690476195874,0.13913889813392
"SOX11",248.62292697101,0.647757968083703,0.527268747775145,0.355618535955823,1.71729283197106,0.085925681080081,0.175722559020467
"SOX13",323.266803459265,-0.551279177625751,-0.515336424993515,0.201206231335758,-2.68834001777626,0.00718082356434992,0.0233144648435922
"SOX17",18.4286010959918,-2.15046604505572,-1.38805796923507,1.00161773013305,-2.4375209861178,0.014788355799275,0.0425688232056203
"SOX18",262.872657760059,-1.90564960565377,-1.85703633422242,0.239929403859115,-8.00248820686947,1.21929853293234e-15,4.17106124222244e-14
"SOX2",15.495379621171,-1.04608442562206,-0.370382450684149,0.651865580431402,-1.06161325388853,0.288411294280394,0.436276607933506
"SOX21",13.2418488120374,-0.175862114538714,-0.0517409257957974,0.577578832782881,-0.168928104445999,0.865853192725005,0.916730903430566
"SOX4",621.963032532719,-0.9661547982747,-0.903939138991053,0.244736513434915,-3.93821070051456,8.2091493776263e-05,0.000469856357685478
"SOX5",10458.7273702187,0.26883463693152,0.246490688197177,0.211900742152692,1.21803385768958,0.223211106693644,0.362263315712949
"SOX6",16824.3185085417,1.45627615730249,1.39573926094562,0.2546169419976,5.76320378753306,8.25320409398745e-09,1.14056574610351e-07
"SOX7",524.949854990292,-2.24555927569204,-2.22249567751816,0.174043847662141,-12.936528862404,2.79997095835539e-38,6.60905145010206e-36
"SOX8",3918.53794205143,2.60671645641101,2.47726925671974,0.431066537128865,6.17101826034084,6.78515845942692e-10,1.10453020880216e-08
"SOX9",8180.66022302962,0.572462889593374,0.431720787080191,0.393983762931026,1.31406451360906,0.188824494848623,0.320472607943401
"SP1",3750.0263955138,0.312341691986421,0.299429871970359,0.151031380737454,2.0300479738255,0.0423516630888259,0.100631030355209
"SP2",554.763571652879,-0.203681789293891,-0.185801289769138,0.210147669034041,-0.928157521243397,0.353325865543803,0.502161833471575
"SP3",3074.19716600599,0.291917046484528,0.282157958272755,0.133359963031975,2.15679955304501,0.0310212859721582,0.0780791676356177
"SP4",1079.05978406163,0.150838723723723,0.142060098342732,0.177396878095993,0.823445462625908,0.410254718854287,0.560072433998646
"SPAG1",343.379538808433,-0.403814712730717,-0.366552821948965,0.224725039942631,-1.73215456711767,0.0832460457920096,0.171251495980006
"SPAG16",175.760995618617,0.474643698683935,0.32102228948633,0.429451726859896,0.93791135208254,0.348289968768386,0.497099795792053
"SPAG17",253.881016975699,-1.17800884126774,-1.11442321345355,0.249785617099364,-4.73000572352052,2.24513507375675e-06,1.91452920090153e-05
"SPAG6",319.313808505854,-1.50400960810509,-1.08173412366256,0.657787872650838,-2.3550037024054,0.0185225211449462,0.0513875868718043
"SPAG9",5975.765172502,-0.25900986578856,-0.251143413456101,0.118772562926988,-2.15449624156856,0.0312012763987211,0.0784485436850675
"SPAM1",106.280176235812,0.985493807286613,0.64648116722245,0.549779055151892,1.63993748333526,0.101018166216463,0.198471183234009
"SPARC",379049.938953616,-0.125526949685068,-0.11469752714617,0.197116803484626,-0.61136623003619,0.540957153980153,0.676741184150283
"SPARCL1",124.840733849079,0.13001130433388,0.109475360046731,0.281291223537943,0.423449164511452,0.671967580792669,0.782068521606296
"SPAST",1431.77699814348,0.198102560818851,0.18885865894458,0.1558885856551,1.24138288443622,0.21446433883519,0.351453657143376
"SPATA13",1668.59993713007,0.91988879945547,0.785576024594306,0.360241970570988,2.51011481373449,0.0120691913204859,0.0358160915173181
"SPATA17",44.4432576194241,0.710492057084343,0.539622035424554,0.412334091854266,1.59477188973927,0.110763255247363,0.213042362847031
"SPATA18",137.966025552295,-0.11387235526622,-0.0885266259341213,0.317579718135388,-0.319450641783507,0.749384814206821,0.838968746981665
"SPATA2",705.045424425573,0.318494831380174,0.306160637779395,0.158198230399164,1.97329122442346,0.0484623921659918,0.112125691500301
"SPATA20",888.449714939261,-0.0124575807213752,-0.0116740432254636,0.148274385155373,-0.0820302123021628,0.934622688465551,0.961172618444618
"SPATA22",35.3215788110771,-1.93457888014487,-1.50734137579798,0.719968552829566,-2.87680300197464,0.00401726303949535,0.0141400949573886
"SPATA2L",202.089429141606,-0.194606544533848,-0.157827669117643,0.300880010859428,-0.587303527883548,0.556999872187667,0.69058855883589
"SPATA5",736.518845215686,0.0586930079043982,0.0555256143902352,0.16785734135711,0.33931838283822,0.734369895755458,0.827868169407459
"SPATA5L1",285.101690740482,-0.715800407711869,-0.682013880983689,0.185075498106794,-3.83617804633294,0.000124963828561145,0.00068404250066858
"SPATA6",1152.80732293232,-0.277754247722551,-0.263850419780016,0.132382939155798,-2.06885782882683,0.0385594299011707,0.0934068948468016
"SPATA7",342.947458956656,-0.811085127125324,-0.772154017423963,0.195640876504799,-4.12176448086543,3.75981485943161e-05,0.000234779550111174
"SPATS2",1212.99922502775,-0.183968065559438,-0.172823134890531,0.167137655803696,-1.07091200606604,0.284208996949576,0.431412807974135
"SPATS2L",1876.26432980002,-0.799817622312482,-0.78247653760779,0.130512275092718,-6.11265231512379,9.79887061736593e-10,1.5564774027746e-08
"SPC25",193.781242085107,1.37073198257212,1.2446193347524,0.360959655503164,3.84782454408781,0.000119171350242818,0.000656304374972345
"SPCS1",677.04234571145,-0.127655853481637,-0.115008423133576,0.216391913199829,-0.561515689883534,0.574446037420573,0.705181207992262
"SPCS3",1050.74239939154,0.794552050252174,0.695046249520057,0.314745091122743,2.467808657864,0.0135942964374082,0.0395633680948919
"SPDEF",53.3855464420595,0.00285218691277748,0.00276461445157072,0.365113309229149,0.00661875112685563,0.994719039222051,0.996576748802941
