"","baseMean","log2FC","log2FC_shrunken","lfcSE_shrunken","stat","pvalue","padj"
"CD8BP",57.9785077222979,0.172191540154989,0.0967934008962588,0.463415205614887,0.279036497264815,0.780216815918937,0.858386179038866
"CD9",1135.95821400404,-1.49285149947136,-1.42765294453483,0.260988838880593,-5.76748059190055,8.04653480873778e-09,1.1016179478739e-07
"CD99",7863.95295420086,-1.15446449876718,-1.09609170627943,0.247999707719112,-4.66857006015868,3.03303349718999e-06,2.4751339976718e-05
"CD99L2",4303.66674632067,-0.865932882573583,-0.842940539094754,0.159613111594248,-5.41103305521244,6.26622028643685e-08,7.29200054732656e-07
"CDA",105.577862490802,0.501494970705875,0.309698034106838,0.46654974558321,0.87529163307972,0.381415245477445,0.528270556012977
"CDADC1",643.623006150213,0.510430608140825,0.493649734329658,0.141675112761263,3.56614014594684,0.000362277687204064,0.00174135706154221
"CDC123",828.777510600577,0.482750135058533,0.474316035743122,0.103601024835028,4.6328582787525,3.60651438142371e-06,2.88050843216388e-05
"CDC14A",1030.03735967803,-0.0619725382133673,-0.0549764452980556,0.221389227887958,-0.265227130274344,0.790834496143221,0.866226053692971
"CDC14B",2156.05386901487,-1.01214502409234,-0.902035288273983,0.324737031789871,-3.10341257623943,0.00191302745378971,0.00732628181725106
"CDC16",386.252383996904,0.220466688613797,0.213068427585827,0.136337950233773,1.58925068643757,0.112003807259545,0.212798090625196
"CDC20",567.122196727252,1.16148310752963,1.01320646621284,0.393160213029862,2.96654559183902,0.0030116570552146,0.0108638106483361
"CDC23",743.609540684276,0.276682320283202,0.265972012168074,0.168045476193847,1.60784323407763,0.107869516911211,0.207073171939256
"CDC25A",197.072185434674,0.329288911612852,0.285046606134076,0.268044180667298,1.15437423929542,0.248346771806344,0.388285823392507
"CDC26",227.596214427384,-0.719045521947287,-0.675338511526477,0.211513750560734,-3.36016821124648,0.000778950300920937,0.0033911876737063
"CDC27",2041.48474772291,0.348626718465998,0.339107127317932,0.122631033695901,2.81109015386954,0.00493739492078284,0.0166879072591199
"CDC2L1",1180.59324342577,-0.138529423816263,-0.132022240314771,0.151771287162278,-0.891428230898191,0.372699478097117,0.518978560083302
"CDC34",417.163143249354,0.306798675606689,0.278539085796991,0.218591161353671,1.34704322092426,0.177966313055976,0.303887598684138
"CDC37",537.18673563492,-0.583130904116454,-0.554488032772922,0.175365873377296,-3.28352566159829,0.00102517310898188,0.00429752862724142
"CDC37L1",228.303068013043,0.371516328052898,0.290538823098765,0.343889430298716,0.971708215425658,0.331195728539122,0.476936603515625
"CDC40",1261.75019369044,0.0562678420896169,0.0553397279859278,0.0950189437382749,0.586580245988011,0.557485652887389,0.688411318872798
"CDC42",4719.64004266429,0.251146757850476,0.237143206964844,0.170555308564852,1.43418499755764,0.151519477134185,0.268376279362331
"CDC42BPA",10864.3782056523,-0.508613058857279,-0.478395547211676,0.186698895776468,-2.67358976290284,0.0075044189768244,0.0238799353659572
"CDC42BPB",8387.54416442988,-0.385952066903909,-0.380914624680894,0.0812993764903534,-4.72586096861731,2.29142393172514e-06,1.92529243996285e-05
"CDC42EP1",1684.12868648276,-0.660692552963783,-0.625328494358014,0.191135749843413,-3.41710701847911,0.000632903949166352,0.00281540644359665
"CDC42EP2",119.589885064339,-0.190874595359239,-0.168124684088661,0.2393263858588,-0.752134840476389,0.45196997375712,0.595985788624544
"CDC42EP3",3347.30328004276,0.694440901547191,0.68059098420371,0.118630342012357,5.83316296227732,5.43864029474476e-09,7.66216187771728e-08
"CDC42EP4",319.752874527794,-0.487097538864237,-0.459028106229357,0.183754874095843,-2.60145042703166,0.00928304805145927,0.02841315890974
"CDC42SE2",858.247562122533,0.393630602339704,0.375904805987063,0.159559210561201,2.42419179466254,0.0153425002241756,0.043272097699644
"CDC45",625.184345737878,1.65672899679739,1.58056609562015,0.295340490784358,5.67661151661289,1.37389001927755e-08,1.80332577448246e-07
"CDC5L",2863.49688486265,0.0691834586725549,0.0705626188181008,0.106262017002726,0.643593909583109,0.519838800657202,0.656469248317727
"CDC6",106.216281923787,1.18431528120646,0.942908192987934,0.485367959026934,2.43677209957184,0.014819015669023,0.0421120599121906
"CDC7",1083.95520360717,-1.87559073372212,-1.78023113372491,0.33329580873047,-5.708732945366,1.13820318234183e-08,1.52419682772288e-07
"CDC73",1653.64044746571,0.0737463043502187,0.0688620418317582,0.166202840462767,0.430703295485187,0.666684122316914,0.775920374013225
"CDCA2",651.298919386092,1.00190208975909,0.932287797866679,0.262095108128259,3.81656946459445,0.00013531999060139,0.000723011354742136
"CDCA3",154.278350651875,1.06887487266971,0.9389283303017,0.356732600136793,2.99025678285181,0.00278743012711326,0.0101652536475139
"CDCA4",2054.13790386536,-0.724383152962038,-0.698979056272778,0.159706053047829,-4.50955011936654,6.49652457006561e-06,4.83995239576527e-05
"CDCA7",997.570062267095,0.909291815257091,0.858665763466491,0.22327156885224,4.05769204727183,4.95600588340593e-05,0.000295456149924154
"CDCA7L",553.400826516692,-0.0581195656240889,-0.0539510073799377,0.177236800107134,-0.316936793386988,0.751291563010042,0.838174252393791
"CDCA9",169.539971263756,0.167153566336613,0.150618376647163,0.224253106152837,0.707850956971359,0.479037818161887,0.620706278805242
"CDCP1",660.404470026266,-0.278686611822916,-0.254160317022258,0.209532164946672,-1.27850104521936,0.201072816462458,0.332937445243827
"CDCP2",194.740876426803,0.0899490862564377,0.0761903025197825,0.290585694443791,0.281222060803284,0.778540085085593,0.857704999373363
"CDH1",270.418682420642,4.89051957991194,4.12179810951171,1.46357407256767,3.79652522079684,NA,NA
"CDH10",27.1653555916693,-0.0981893126145399,-0.0304422123435858,0.568634441766014,-0.0979711133519551,0.921955231199514,0.952569743893168
"CDH11",3096.76164707384,-1.48276802742057,-1.39344359850752,0.311545766578585,-4.82007302511047,1.43505682088006e-06,1.24811332022282e-05
"CDH12",7.61025459632468,2.81130239427655,1.74133735820849,1.3857403930127,2.55808410375682,0.0105250633615045,0.0315186269448323
"CDH13",2972.22349221457,-4.59200728393883,-4.52635184531097,0.389545800447337,-11.8613545296122,1.87910336969745e-32,2.91561678842256e-30
"CDH15",78.8748387688354,-3.95760626833347,-3.34650183863627,1.15275221632105,-3.78977587518544,0.000150783269374369,0.000797574957140698
"CDH17",80.9442624946088,-1.35314939306608,-0.508901338634199,0.726700347396245,-1.36999194696886,0.1706894154871,0.293746336590266
"CDH18",30.9557175565375,-3.15939501453863,-2.88895136191043,0.682115367445138,-4.81047899545585,1.50569026616614e-06,1.30079566647182e-05
"CDH19",216.599468125494,-0.74863727952795,-0.503692264655444,0.473993874088313,-1.40300003773326,0.16061682769268,0.279930810822182
"CDH2",3860.32445432441,0.960669378787857,0.803439842442643,0.390908596621488,2.41695751865441,0.0156508435866159,0.0440137425851739
"CDH20",194.370435762733,-0.567727069773229,-0.377771096156322,0.446167503011409,-1.09005577138063,0.275688577432119,0.41827744140516
"CDH22",48.5375964029799,2.89880979666464,2.66616241768742,0.614073067395321,4.90188404855221,9.49218608821236e-07,8.6340218346039e-06
"CDH23",605.091481763262,-0.153267611212622,-0.109247551180255,0.368362462396567,-0.354686225588827,0.722824671288253,0.816810128159002
"CDH3",153.058837066813,-0.97009810246805,-0.670365788561679,0.518367783103452,-1.74510830398079,0.0809660183857926,0.16605596685856
"CDH4",120.488226033267,-2.74855715307231,-2.47468636329027,0.64918804857252,-4.42808748383043,9.50723416009511e-06,6.7674755753364e-05
"CDH5",2666.64875323054,-1.5464244490424,-1.49311419626896,0.22936705753016,-6.78839503570863,1.13387828320733e-11,2.38175840824614e-10
"CDH6",248.364200671433,0.742096620002865,0.285888971664406,0.597491771171395,0.812042406275668,0.416767298923011,0.563625415800872
"CDH7",181.695479243143,-2.08524530898753,-1.91521270636916,0.461955367822423,-4.64184581134236,3.4531050724678e-06,2.7770149878592e-05
"CDH8",14.6815424111321,-0.890829509267722,-0.15517133731504,0.649369162030571,-0.5955620398864,0.551467842075559,0.683392532866411
"CDHR1",45.7877937922573,2.57521364497078,1.20024645283511,1.46604939191188,2.26500636388523,NA,NA
"CDHR2",140.436109004257,4.73396804434175,3.46939043189238,2.03441905200647,3.14407005394482,NA,NA
"CDHR5",194.168505932598,4.73661601298959,0.364631521805119,0.833302538152409,2.3556175334846,NA,NA
"CDIN1",443.775856665566,0.596644034800945,0.504630613044731,0.31607352087489,1.79583531761549,0.0725207119950658,0.152474022200208
