baseMean,log2FC,log2FC_shrunken,lfcSE_shrunken,stat,pvalue,padj,Geneid,SYMBOL_display,contrast
595.617985438692,-0.387152114678702,-0.0985908439087542,0.159507579245017,-1.47905256645088,0.139126266146735,0.507073515409805,gene-HOXA10-AS,HOXA10-AS,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
362.723722634889,-0.488924023885853,-0.0566736332140494,0.145362671605648,-1.24060275708724,0.214752532944781,0.588700295649608,gene-HOXA1,HOXA1,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
607.148431517776,0.160968214118751,0.023165469690074,0.129819282577214,0.477994221656593,0.632654317760506,0.863392245142579,gene-HOXA2,HOXA2,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
1070.31154800203,0.479210959361001,0.378742003654063,0.17055392868452,3.06212477624487,0.00219771819929393,0.0897404870328323,gene-HOXA3,HOXA3,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
692.821447309334,0.269479227582209,0.0911117015053388,0.141681578776198,1.26886169222098,0.204490397261144,0.580687933075024,gene-HOXA4,HOXA4,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
477.787551559964,0.10671599291297,0.0182028526006806,0.127015485336915,0.347662568627995,0.728093610919175,0.904618412726583,gene-HOXA5,HOXA5,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
177.625629561381,0.278999166805726,0.0762462987931758,0.140391305523431,1.1567872583788,0.247359288818288,0.618336618370935,gene-HOXA6,HOXA6,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
1224.72326165623,0.958893085863519,0.699445339855874,0.381198069792713,3.06337403668949,0.00218856320788426,0.0897404870328323,gene-HOXA7,HOXA7,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
2508.12319209078,0.0731455376586709,0.0183198578022563,0.120764753380861,0.303573172584866,0.761453092740314,0.918041086308113,gene-HOXA9,HOXA9,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
996.804027058147,-0.0475297362068677,-0.0126187661697805,0.118391314163847,-0.208652865721758,0.834719237873126,0.94930216236438,gene-HOXA10,HOXA10,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
925.34439619809,-7.6615617916343,-0.058040263986281,0.157027580558291,-7.32078594925341,2.46522799144371e-13,1.85582363195883e-09,gene-HOXA11,HOXA11,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
86.9214425475908,-10.3520231259923,-0.0434207766413301,0.14825913184765,-6.32481354237326,2.53538543212159e-10,6.36212717767045e-07,gene-HOXA13,HOXA13,anterior.sacral_vs_sacralized.caudal_by_SYMBOL
