baseMean,log2FC,log2FC_shrunken,lfcSE_shrunken,stat,pvalue,padj,Geneid,SYMBOL_display,contrast
595.617985438692,-0.168036790823956,-2.54929426471187e-06,0.0014426742283026,-0.643481553003692,0.519911680769948,0.999928957884558,gene-HOXA10-AS,HOXA10-AS,posterior.sacral_vs_sacralized.caudal
362.723722634889,-0.511121525505989,-3.38725999972178e-06,0.00144268762320791,-1.29774597577476,0.194374639395272,0.999928957884558,gene-HOXA1,HOXA1,posterior.sacral_vs_sacralized.caudal
607.148431517776,-0.239813519201237,-2.18275137794056e-06,0.00144268273352647,-0.711486517570505,0.476782802682607,0.999928957884558,gene-HOXA2,HOXA2,posterior.sacral_vs_sacralized.caudal
1070.31154800203,0.0548018706222077,2.3274578324446e-06,0.00144263500550701,0.349340324873741,0.726833828216544,0.999928957884558,gene-HOXA3,HOXA3,posterior.sacral_vs_sacralized.caudal
692.821447309334,0.193328590653682,3.9842569558028e-06,0.00144266460578457,0.910802514150977,0.362399437559596,0.999928957884558,gene-HOXA4,HOXA4,posterior.sacral_vs_sacralized.caudal
477.787551559964,-0.117248511996657,-1.28262681787071e-06,0.00144267943293017,-0.381824656486243,0.702591428697068,0.999928957884558,gene-HOXA5,HOXA5,posterior.sacral_vs_sacralized.caudal
177.625629561381,0.0372646283606844,6.72202016148393e-07,0.0014426693864448,0.154193612932649,0.87745707810699,0.999928957884558,gene-HOXA6,HOXA6,posterior.sacral_vs_sacralized.caudal
1224.72326165623,-0.0193673452958208,-1.94238020683743e-07,0.00144267977176803,-0.061773560344803,0.950743159052655,0.999928957884558,gene-HOXA7,HOXA7,posterior.sacral_vs_sacralized.caudal
2508.12319209078,-0.0806076646465077,-1.43230746597741e-06,0.00144266955135771,-0.334541272638543,0.737971152041636,0.999928957884558,gene-HOXA9,HOXA9,posterior.sacral_vs_sacralized.caudal
996.804027058147,0.550112227846964,1.10060602076338e-05,0.00144268783692743,2.42324499575344,0.0153825486803464,0.678527062947835,gene-HOXA10,HOXA10,posterior.sacral_vs_sacralized.caudal
925.34439619809,-1.00611917319034,-9.7730977229672e-07,0.00144269388428393,-0.998388347476232,0.318091081820873,0.999928957884558,gene-HOXA11,HOXA11,posterior.sacral_vs_sacralized.caudal
86.9214425475908,-4.35588080674869,-2.09263927634455e-06,0.00144269557614445,-3.75452797558448,0.00017366844828656,0.0783885969780319,gene-HOXA13,HOXA13,posterior.sacral_vs_sacralized.caudal
973.191061067474,-0.189207853104018,-2.01403385841346e-06,0.00144268034775182,-0.606977193334326,0.543866047654648,0.999928957884558,gene-HOXD1,HOXD1,posterior.sacral_vs_sacralized.caudal
1369.92549897436,0.195630261614069,6.79470927266887e-06,0.00144265314999169,1.12987915303841,0.258527149374466,0.999928957884558,gene-HOXD3,HOXD3,posterior.sacral_vs_sacralized.caudal
19.5337668097453,0.695249930700325,1.92331063442262e-06,0.00144269176375519,1.13998560057677,0.254292300198899,0.999928957884558,gene-HOXD4,HOXD4,posterior.sacral_vs_sacralized.caudal
1102.28261197613,0.0935961724865586,1.13693172036383e-06,0.00144267793013021,0.31820254693006,0.75033130092768,0.999928957884558,gene-HOXD8,HOXD8,posterior.sacral_vs_sacralized.caudal
574.493468058763,0.575479899164122,8.3351871892156e-06,0.0014426808534359,2.44150221388085,0.0146262986529905,0.669812394139567,gene-HOXD9,HOXD9,posterior.sacral_vs_sacralized.caudal
953.893655196875,0.834075904699241,2.08465291788203e-06,0.00144269240065411,1.30443603119288,0.192084956813089,0.999928957884558,gene-HOXD10,HOXD10,posterior.sacral_vs_sacralized.caudal
577.889532313097,-2.02346660997839,-9.49547349436175e-07,0.00144269468638537,-1.469905554631,0.141587334976646,0.999928957884558,gene-HOXD11,HOXD11,posterior.sacral_vs_sacralized.caudal
207.049113003821,-3.98519488157305,-1.34765217816462e-06,0.00144269517847739,-2.83765567280966,0.00454461793253079,0.420377158759098,gene-HOXD12,HOXD12,posterior.sacral_vs_sacralized.caudal
116.993008706937,-2.34829013753202,-1.04086841401553e-06,0.00144269479379163,-1.68863624549543,0.0912891602260235,0.999928957884558,gene-HOXD13,HOXD13,posterior.sacral_vs_sacralized.caudal
362.819017992474,0.155625639114315,1.86225430655975e-06,0.00144267847707071,0.526957847698687,0.598222860859518,0.999928957884558,gene-HOXB8,HOXB8,posterior.sacral_vs_sacralized.caudal
35.1055152453252,0.173690185194661,5.56660102055827e-07,0.00144269051856522,0.3044191532971,0.760808577578312,0.999928957884558,gene-HOXB7,HOXB7,posterior.sacral_vs_sacralized.caudal
2524.91405008108,0.391992697799316,1.05439132852696e-05,0.00144267599400735,1.99735684537956,0.04578643222953,0.999928957884558,gene-HOXB6,HOXB6,posterior.sacral_vs_sacralized.caudal
1722.78738740599,0.0739946549987475,-3.24807276929083e-06,0.00144264993594613,0.410173615641833,0.681678594010531,0.999928957884558,gene-HOXB5,HOXB5,posterior.sacral_vs_sacralized.caudal
1635.08646076836,0.300430668272018,7.92280721685379e-06,0.00144266817660248,1.51353583018316,0.130143607006345,0.999928957884558,gene-HOXB3,HOXB3,posterior.sacral_vs_sacralized.caudal
976.827460535372,0.431431539271431,9.49858947335734e-06,0.00144267937071341,1.98980625605995,0.046612282022224,0.999928957884558,gene-HOXB4,HOXB4,posterior.sacral_vs_sacralized.caudal
131.877943640423,-0.216726791978779,-1.60693007027016e-06,0.00144268477115175,-0.580758177838036,0.561403445524923,0.999928957884558,gene-HOXB2,HOXB2,posterior.sacral_vs_sacralized.caudal
370.051832921262,-0.772969039754952,-5.18082067065239e-06,0.00144269042238079,-1.98461260766837,0.0471875885517333,0.999928957884558,gene-HOXB1,HOXB1,posterior.sacral_vs_sacralized.caudal
399.058790000999,-0.069420544559111,-4.60275008792395e-07,0.00144268534368979,-0.176803809799514,0.859662496414347,0.999928957884558,gene-HOXC8,HOXC8,posterior.sacral_vs_sacralized.caudal
649.333898790001,-0.0753712305247872,-4.21743181448679e-07,0.00144268676532317,-0.177307438181306,0.859266908539789,0.999928957884558,gene-HOXC9,HOXC9,posterior.sacral_vs_sacralized.caudal
2533.51764592367,0.746132070460313,9.99983929454392e-06,0.00144269388092352,2.70388841240641,0.00685332995662353,0.496381516433747,gene-HOXC10,HOXC10,posterior.sacral_vs_sacralized.caudal
400.465171960407,-1.92874532823113,-1.40028372541604e-06,0.00144269457893407,-1.72699659585875,0.0841682748448886,0.999928957884558,gene-HOXC11,HOXC11,posterior.sacral_vs_sacralized.caudal
427.900804653701,-7.0267282806047,-1.06587859448567e-06,0.00144269522022256,-4.16936585322063,3.0544833566112e-05,0.0293134949629781,gene-HOXC12,HOXC12,posterior.sacral_vs_sacralized.caudal
122.203449222597,-8.96948983366915,-5.82740336062579e-07,0.00144269509638498,-3.64837506581699,0.000263904181426717,0.0877707893476339,gene-HOXC13,HOXC13,posterior.sacral_vs_sacralized.caudal
171.755041573494,0.265531706025796,3.50323737463291e-06,0.00144267824565241,0.943906987535413,0.34521718098394,0.999928957884558,gene-GDF11,GDF11,posterior.sacral_vs_sacralized.caudal
