baseMean,log2FC,log2FC_shrunken,lfcSE_shrunken,stat,pvalue,padj,Geneid,SYMBOL_display,contrast
40.863310963973,-1.10379592595451,-1.85523775624057e-06,0.00144269343639947,-1.42247810133896,0.154887504319244,0.999928957884558,gene-HOXA10-AS,HOXA10-AS,posterior.sacral_vs_sacralized.caudal_by_ENS
362.723722634889,-0.511121525505989,-3.38725999972178e-06,0.00144268762320791,-1.29774597577476,0.194374639395272,0.999928957884558,gene-HOXA1,HOXA1,posterior.sacral_vs_sacralized.caudal_by_ENS
607.148431517776,-0.239813519201237,-2.18275137794056e-06,0.00144268273352647,-0.711486517570505,0.476782802682607,0.999928957884558,gene-HOXA2,HOXA2,posterior.sacral_vs_sacralized.caudal_by_ENS
1070.31154800203,0.0548018706222077,2.3274578324446e-06,0.00144263500550701,0.349340324873741,0.726833828216544,0.999928957884558,gene-HOXA3,HOXA3,posterior.sacral_vs_sacralized.caudal_by_ENS
692.821447309334,0.193328590653682,3.9842569558028e-06,0.00144266460578457,0.910802514150977,0.362399437559596,0.999928957884558,gene-HOXA4,HOXA4,posterior.sacral_vs_sacralized.caudal_by_ENS
477.787551559964,-0.117248511996657,-1.28262681787071e-06,0.00144267943293017,-0.381824656486243,0.702591428697068,0.999928957884558,gene-HOXA5,HOXA5,posterior.sacral_vs_sacralized.caudal_by_ENS
177.625629561381,0.0372646283606844,6.72202016148393e-07,0.0014426693864448,0.154193612932649,0.87745707810699,0.999928957884558,gene-HOXA6,HOXA6,posterior.sacral_vs_sacralized.caudal_by_ENS
1224.72326165623,-0.0193673452958208,-1.94238020683743e-07,0.00144267977176803,-0.061773560344803,0.950743159052655,0.999928957884558,gene-HOXA7,HOXA7,posterior.sacral_vs_sacralized.caudal_by_ENS
2508.12319209078,-0.0806076646465077,-1.43230746597741e-06,0.00144266955135771,-0.334541272638543,0.737971152041636,0.999928957884558,gene-HOXA9,HOXA9,posterior.sacral_vs_sacralized.caudal_by_ENS
996.804027058147,0.550112227846964,1.10060602076338e-05,0.00144268783692743,2.42324499575344,0.0153825486803464,0.678527062947835,gene-HOXA10,HOXA10,posterior.sacral_vs_sacralized.caudal_by_ENS
925.34439619809,-1.00611917319034,-9.7730977229672e-07,0.00144269388428393,-0.998388347476232,0.318091081820873,0.999928957884558,gene-HOXA11,HOXA11,posterior.sacral_vs_sacralized.caudal_by_ENS
86.9214425475908,-4.35588080674869,-2.09263927634455e-06,0.00144269557614445,-3.75452797558448,0.00017366844828656,0.0783885969780319,gene-HOXA13,HOXA13,posterior.sacral_vs_sacralized.caudal_by_ENS
1369.92549897436,0.195630261614069,6.79470927266887e-06,0.00144265314999169,1.12987915303841,0.258527149374466,0.999928957884558,gene-HOXD3,HOXD3,posterior.sacral_vs_sacralized.caudal_by_ENS
